date,pcod_from,pcod_to,travellers,abnormality,travellers_diffwithref,travellers_pctchangewithref
2020-02-07,HT0512-02,HT0112-01,140,2.29,3.39,2.26
2020-02-07,HT0512-02,HT0113-10,110,2.53,3.41,2.98
2020-02-07,HT0512-02,HT0113-11,80,2.7,3.01,3.43
2020-02-07,HT0512-02,HT0114-05,90,1.01,1.33,1.35
2020-02-07,HT0512-02,HT0117-01,90,2.53,3.18,3.34
2020-02-07,HT0512-02,HT0131-02,70,2.02,2.29,3.25
2020-02-07,HT0512-02,HT0311-02,60,0.9,0.8,0.91
2020-02-07,HT0512-02,HT0361-05,60,0.9,0.77,0.91
2020-02-07,HT0512-02,HT0511-01,100,2.7,3.07,1.21
2020-02-07,HT0512-04,HT0111-01,210,0.1,0.22,0.09
2020-02-07,HT0512-04,HT0111-03,110,-0.51,-0.59,-0.54
2020-02-07,HT0512-04,HT0112-01,140,0,0,0
2020-02-07,HT0512-04,HT0113-10,110,0,0,0
2020-02-07,HT0512-04,HT0113-11,80,0,0,0
2020-02-07,HT0512-04,HT0114-05,90,-0.17,-0.22,-0.18
2020-02-07,HT0512-04,HT0117-01,90,0.17,0.21,0.18
2020-02-07,HT0512-04,HT0131-02,70,1.12,1.27,1.72
2020-02-07,HT0512-04,HT0311-02,70,-0.9,-0.8,-0.78
2020-02-07,HT0512-04,HT0361-05,80,-0.67,-0.58,-0.45
2020-02-07,HT0512-04,HT0511-01,70,0.67,0.55,0.29
2020-02-07,HT0513-01,HT0111-01,140,0.94,1.51,0.99
2020-02-07,HT0513-01,HT0111-03,70,0,0,0
2020-02-07,HT0513-01,HT0112-01,100,0.34,0.4,0.36
2020-02-07,HT0513-01,HT0113-10,80,1.35,1.37,1.63
2020-02-07,HT0513-01,HT0113-11,60,1.35,1.5,2.26
2020-02-07,HT0513-01,HT0114-05,60,1.12,1.11,1.63
2020-02-07,HT0513-01,HT0117-01,60,1.35,1.27,1.81
2020-02-07,HT0513-01,HT0511-01,80,0.81,0.66,0.29
2020-02-07,HT0513-02,HT0111-01,200,0.48,1.08,0.45
2020-02-07,HT0513-02,HT0111-03,100,1.01,1.18,1.08
2020-02-07,HT0513-02,HT0112-01,130,0.4,0.6,0.36
2020-02-07,HT0513-02,HT0113-10,110,-0.34,-0.46,-0.36
2020-02-07,HT0513-02,HT0113-11,90,1.12,1.25,1.35
2020-02-07,HT0513-02,HT0114-05,90,0.22,0.22,0.27
2020-02-07,HT0513-02,HT0117-01,90,0.67,0.64,0.63
2020-02-07,HT0513-02,HT0122-11,60,-0.51,-0.42,-0.3
2020-02-07,HT0513-02,HT0131-02,60,-0.67,-0.76,-1.08
2020-02-07,HT0513-02,HT0511-01,320,0.51,1.65,0.18
2020-02-07,HT0513-02,HT0511-02,70,0.4,0.35,0.18
2020-02-07,HT0513-02,HT0531-06,60,0,0,0
2020-02-07,HT0521-01,HT0111-01,130,-0.4,-0.65,-0.45
2020-02-07,HT0521-01,HT0111-03,70,-0.45,-0.39,-0.54
2020-02-07,HT0521-01,HT0112-01,90,-1.12,-1,-0.99
2020-02-07,HT0521-01,HT0113-10,70,-0.22,-0.23,-0.27
2020-02-07,HT0521-01,HT0114-05,60,0,0,0
2020-02-07,HT0521-01,HT0117-01,60,-0.45,-0.42,-0.63
2020-02-07,HT0521-01,HT0511-01,100,-0.48,-0.55,-0.18
2020-02-07,HT0521-02,HT0111-01,90,-0.17,-0.22,-0.27
2020-02-07,HT0521-02,HT0112-01,60,0.9,0.8,1.26
2020-02-07,HT0521-02,HT0511-01,70,-0.13,-0.11,-0.07
2020-02-07,HT0521-03,HT0111-01,360,-0.05,-0.22,-0.09
2020-02-07,HT0521-03,HT0111-03,180,0,0,0
2020-02-07,HT0521-03,HT0112-01,240,0.37,1,0.36
2020-02-07,HT0521-03,HT0113-09,60,-0.45,-0.5,-0.81
2020-02-07,HT0521-03,HT0113-10,190,0.34,0.68,0.36
2020-02-07,HT0521-03,HT0113-11,140,0.4,0.75,0.45
2020-02-07,HT0521-03,HT0114-03,90,0.45,0.43,0.45
2020-02-07,HT0521-03,HT0114-05,160,0.54,0.89,0.54
2020-02-07,HT0521-03,HT0117-01,150,0.67,1.06,0.63
2020-02-07,HT0521-03,HT0118-03,80,0.45,0.43,0.54
2020-02-07,HT0521-03,HT0121-01,80,0.17,0.13,0.09
2020-02-07,HT0521-03,HT0122-11,110,0.34,0.42,0.17
2020-02-07,HT0521-03,HT0131-02,110,0.51,0.76,0.63
2020-02-07,HT0521-03,HT0141-03,70,-0.67,-0.52,-0.3
2020-02-07,HT0521-03,HT0151-02,200,0.45,3.71,0.82
2020-02-07,HT0521-03,HT0311-02,100,-0.51,-0.6,-0.39
2020-02-07,HT0521-03,HT0311-03,60,0,0,0
2020-02-07,HT0521-03,HT0361-05,80,-0.17,-0.19,-0.13
2020-02-07,HT0521-03,HT0511-01,270,0.19,0.55,0.07
2020-02-07,HT0521-03,HT0511-02,160,0,0,0
2020-02-07,HT0521-03,HT0521-04,70,-0.34,-0.27,-0.15
2020-02-07,HT0521-03,HT0521-08,60,-0.54,-0.38,-0.22
2020-02-07,HT0521-03,HT0523-02,60,-0.51,-0.38,-0.26
2020-02-07,HT0521-03,HT0531-06,70,0.4,0.35,0.18
2020-02-07,HT0521-03,HT0911-03,60,-0.13,-0.09,-0.05
2020-02-07,HT0521-04,HT0111-01,160,0.27,0.43,0.27
2020-02-07,HT0521-04,HT0111-03,80,-0.17,-0.2,-0.18
2020-02-07,HT0521-04,HT0112-01,110,-0.67,-0.8,-0.72
2020-02-07,HT0521-04,HT0113-10,80,-0.51,-0.68,-0.72
2020-02-07,HT0521-04,HT0113-11,60,-0.67,-0.75,-1.08
2020-02-07,HT0521-04,HT0114-05,70,-0.45,-0.44,-0.54
2020-02-07,HT0521-04,HT0117-01,70,0.45,0.42,0.54
2020-02-07,HT0521-04,HT0511-01,110,-0.19,-0.22,-0.07
2020-02-07,HT0521-04,HT0511-02,70,0.54,0.46,0.26
2020-02-07,HT0521-04,HT0521-03,90,-0.45,-0.47,-0.18
2020-02-07,HT0521-06,HT0111-01,130,-0.13,-0.22,-0.18
2020-02-07,HT0521-06,HT0111-03,70,1.12,0.98,1.35
2020-02-07,HT0521-06,HT0112-01,90,1.35,1.2,1.26
2020-02-07,HT0521-06,HT0113-10,70,0.22,0.23,0.27
2020-02-07,HT0521-06,HT0114-05,60,-0.67,-0.67,-1.08
2020-02-07,HT0521-06,HT0117-01,60,-0.22,-0.21,-0.36
2020-02-07,HT0521-06,HT0511-01,70,0.54,0.44,0.22
2020-02-07,HT0521-07,HT0111-01,90,-0.17,-0.22,-0.18
2020-02-07,HT0521-07,HT0112-01,60,-0.22,-0.2,-0.27
2020-02-07,HT0521-07,HT0511-01,60,-0.27,-0.22,-0.15
2020-02-07,HT0521-08,HT0111-01,160,1.08,1.73,0.99
2020-02-07,HT0521-08,HT0111-03,80,1.52,1.77,1.99
2020-02-07,HT0521-08,HT0112-01,110,1.48,2.19,1.9
2020-02-07,HT0521-08,HT0113-10,80,0.51,0.68,0.72
2020-02-07,HT0521-08,HT0113-11,60,-0.22,-0.25,-0.36
2020-02-07,HT0521-08,HT0114-05,70,0.9,0.89,1.17
2020-02-07,HT0521-08,HT0117-01,70,0,0,0
2020-02-07,HT0521-08,HT0511-01,140,1.04,1.87,0.47
2020-02-07,HT0521-08,HT0511-02,80,0.94,0.81,0.37
2020-02-07,HT0521-08,HT0521-03,70,0.67,0.58,0.29
2020-02-07,HT0522-01,HT0111-01,150,0.4,0.65,0.36
2020-02-07,HT0522-01,HT0111-03,70,-0.22,-0.2,-0.27
2020-02-07,HT0522-01,HT0112-01,100,0.54,0.8,0.72
2020-02-07,HT0522-01,HT0113-10,80,0.45,0.46,0.54
2020-02-07,HT0522-01,HT0113-11,60,0,0,0
2020-02-07,HT0522-01,HT0114-05,70,0,0,0
2020-02-07,HT0522-01,HT0117-01,60,0.45,0.42,0.63
2020-02-07,HT0522-01,HT0122-11,60,0,0,0
2020-02-07,HT0522-01,HT0511-01,90,0.29,0.33,0.15
2020-02-07,HT0522-01,HT0511-02,70,0.4,0.35,0.18
2020-02-07,HT0522-02,HT0111-01,60,-1.35,-1.29,-1.81
2020-02-07,HT0522-03,HT0111-01,80,2.02,1.94,2.35
2020-02-07,HT0523-01,HT0111-01,90,-0.84,-1.08,-1.08
2020-02-07,HT0523-01,HT0112-01,60,-1.57,-1.4,-1.99
2020-02-07,HT0523-02,HT0111-01,400,-1.11,-4.96,-1.08
2020-02-07,HT0523-02,HT0111-03,200,-1.43,-3.35,-1.44
2020-02-07,HT0523-02,HT0112-01,270,-0.88,-2.59,-0.81
2020-02-07,HT0523-02,HT0113-09,60,-1.57,-1.76,-2.44
2020-02-07,HT0523-02,HT0113-10,210,-0.87,-2.05,-0.9
2020-02-07,HT0523-02,HT0113-11,160,-0.4,-0.75,-0.45
2020-02-07,HT0523-02,HT0114-03,100,-0.34,-0.43,-0.36
2020-02-07,HT0523-02,HT0114-05,180,-1.57,-3.11,-1.53
2020-02-07,HT0523-02,HT0117-01,170,-1.01,-1.91,-0.99
2020-02-07,HT0523-02,HT0118-03,80,-1.12,-1.07,-1.17
2020-02-07,HT0523-02,HT0121-01,100,-0.67,-0.79,-0.35
2020-02-07,HT0523-02,HT0122-11,170,-1.2,-2.22,-0.56
2020-02-07,HT0523-02,HT0123-01,60,0,0,0
2020-02-07,HT0523-02,HT0131-02,130,-0.84,-1.27,-0.9
2020-02-07,HT0523-02,HT0131-03,60,0.45,0.41,0.63
2020-02-07,HT0523-02,HT0141-03,80,-0.81,-0.79,-0.43
2020-02-07,HT0523-02,HT0151-02,350,-0.67,-5.57,-0.69
2020-02-07,HT0523-02,HT0311-02,100,-1.52,-1.79,-1.1
2020-02-07,HT0523-02,HT0311-03,70,0.22,0.2,0.19
2020-02-07,HT0523-02,HT0361-05,70,-1.12,-0.96,-0.91
2020-02-07,HT0523-02,HT0511-01,180,-0.79,-1.54,-0.33
2020-02-07,HT0523-02,HT0511-02,110,-1.45,-1.73,-0.58
2020-02-07,HT0523-02,HT0531-02,60,-1.01,-0.79,-0.51
2020-02-07,HT0523-02,HT0531-06,80,-0.45,-0.47,-0.22
2020-02-07,HT0523-02,HT0911-03,100,-1.43,-1.48,-0.36
2020-02-07,HT0523-02,HT0913-03,100,-1.35,-1.57,-0.39
2020-02-07,HT0523-02,HT1011-01,70,0,0,0
2020-02-07,HT0531-01,HT0111-01,150,0.34,0.65,0.36
2020-02-07,HT0531-01,HT0111-03,80,1.01,1.18,1.35
2020-02-07,HT0531-01,HT0112-01,100,0.54,0.8,0.72
2020-02-07,HT0531-01,HT0113-10,80,0.51,0.68,0.72
2020-02-07,HT0531-01,HT0113-11,70,1.12,1.25,1.72
2020-02-07,HT0531-01,HT0114-05,70,1.12,1.11,1.53
2020-02-07,HT0531-01,HT0117-01,70,-0.45,-0.42,-0.54
2020-02-07,HT0531-01,HT0122-11,60,0.51,0.42,0.3
2020-02-07,HT0531-01,HT0511-01,70,0,0,0
2020-02-07,HT0531-01,HT0531-06,100,0.1,0.12,0.04
2020-02-07,HT0531-02,HT0111-01,380,0.1,0.43,0.09
2020-02-07,HT0531-02,HT0111-03,200,0,0,0
2020-02-07,HT0531-02,HT0112-01,260,0.13,0.4,0.18
2020-02-07,HT0531-02,HT0113-09,60,-0.67,-0.76,-1.08
2020-02-07,HT0531-02,HT0113-10,210,0.19,0.46,0.18
2020-02-07,HT0531-02,HT0113-11,160,0,0,0
2020-02-07,HT0531-02,HT0114-03,90,-0.51,-0.65,-0.63
2020-02-07,HT0531-02,HT0114-05,160,0.22,0.44,0.27
2020-02-07,HT0531-02,HT0117-01,160,0.22,0.42,0.27
2020-02-07,HT0531-02,HT0118-03,80,0.17,0.21,0.27
2020-02-07,HT0531-02,HT0121-01,120,0,0,0
2020-02-07,HT0531-02,HT0122-11,170,-0.22,-0.42,-0.09
2020-02-07,HT0531-02,HT0123-01,60,-0.67,-0.58,-0.39
2020-02-07,HT0531-02,HT0131-02,110,-0.51,-0.76,-0.63
2020-02-07,HT0531-02,HT0141-03,90,0.22,0.26,0.13
2020-02-07,HT0531-02,HT0151-02,280,-0.34,-1.86,-0.26
2020-02-07,HT0531-02,HT0311-02,90,0.84,1,0.78
2020-02-07,HT0531-02,HT0311-03,60,0.9,0.81,0.97
2020-02-07,HT0531-02,HT0361-05,60,-0.45,-0.38,-0.45
2020-02-07,HT0531-02,HT0511-01,180,0.16,0.33,0.07
2020-02-07,HT0531-02,HT0511-02,90,-0.48,-0.58,-0.22
2020-02-07,HT0531-02,HT0523-02,60,0,0,0
2020-02-07,HT0531-02,HT0531-05,100,0.39,0.5,0.18
2020-02-07,HT0531-02,HT0531-06,150,-0.13,-0.23,-0.07
2020-02-07,HT0531-03,HT0111-01,160,-0.11,-0.22,-0.09
2020-02-07,HT0531-03,HT0111-03,90,-0.67,-0.79,-0.81
2020-02-07,HT0531-03,HT0112-01,110,-0.51,-0.6,-0.45
2020-02-07,HT0531-03,HT0113-10,90,-1.01,-1.37,-1.35
2020-02-07,HT0531-03,HT0113-11,70,-0.22,-0.25,-0.27
2020-02-07,HT0531-03,HT0114-05,70,-1.12,-1.11,-1.44
2020-02-07,HT0531-03,HT0117-01,70,0,0,0
2020-02-07,HT0531-03,HT0511-01,70,-0.54,-0.44,-0.22
2020-02-07,HT0531-03,HT0531-06,60,-0.84,-0.58,-0.33
2020-02-07,HT0531-04,HT0111-01,160,-0.19,-0.43,-0.27
2020-02-07,HT0531-04,HT0111-03,90,0.17,0.2,0.18
2020-02-07,HT0531-04,HT0112-01,110,0.54,0.8,0.63
2020-02-07,HT0531-04,HT0113-10,90,0.67,0.91,0.9
2020-02-07,HT0531-04,HT0113-11,70,0.22,0.25,0.27
2020-02-07,HT0531-04,HT0114-05,70,0.22,0.22,0.27
2020-02-07,HT0531-04,HT0117-01,70,-0.67,-0.64,-0.81
2020-02-07,HT0531-04,HT0511-01,80,0.56,0.55,0.26
2020-02-07,HT0531-04,HT0531-06,60,-0.27,-0.23,-0.15
2020-02-07,HT0531-05,HT0111-01,400,0.58,2.59,0.63
2020-02-07,HT0531-05,HT0111-03,210,1.1,2.56,1.17
2020-02-07,HT0531-05,HT0112-01,270,0.74,2.19,0.72
2020-02-07,HT0531-05,HT0113-09,70,-0.22,-0.25,-0.36
2020-02-07,HT0531-05,HT0113-10,220,0.42,1.14,0.45
2020-02-07,HT0531-05,HT0113-11,170,0.11,0.25,0.09
2020-02-07,HT0531-05,HT0114-03,100,1.01,1.3,1.26
2020-02-07,HT0531-05,HT0114-05,170,1.01,2,1.08
2020-02-07,HT0531-05,HT0117-01,170,1.06,2.33,1.26
2020-02-07,HT0531-05,HT0118-03,80,0.17,0.21,0.27
2020-02-07,HT0531-05,HT0121-01,110,1.16,1.59,0.61
2020-02-07,HT0531-05,HT0122-11,150,0.9,1.66,0.48
2020-02-07,HT0531-05,HT0123-01,60,0.9,0.58,0.43
2020-02-07,HT0531-05,HT0131-02,120,1.18,1.78,1.35
2020-02-07,HT0531-05,HT0131-03,60,0.45,0.41,0.63
2020-02-07,HT0531-05,HT0141-03,90,0.56,0.65,0.3
2020-02-07,HT0531-05,HT0151-02,250,0.22,1.86,0.3
2020-02-07,HT0531-05,HT0311-02,90,-0.17,-0.2,-0.13
2020-02-07,HT0531-05,HT0311-03,60,0,0,0
2020-02-07,HT0531-05,HT0361-05,70,0.45,0.38,0.39
2020-02-07,HT0531-05,HT0511-01,260,0.64,1.87,0.26
2020-02-07,HT0531-05,HT0511-02,120,0.93,1.27,0.4
2020-02-07,HT0531-05,HT0523-02,60,0,0,0
2020-02-07,HT0531-05,HT0531-02,110,0.39,0.53,0.18
2020-02-07,HT0531-05,HT0531-06,200,0.87,2.09,0.37
2020-02-07,HT0531-05,HT0543-01,90,1.08,1.06,0.44
2020-02-07,HT0531-05,HT0544-01,100,1.01,1.18,0.44
2020-02-07,HT0531-06,HT0111-01,760,-0.85,-7.34,-0.9
2020-02-07,HT0531-06,HT0111-02,90,-0.81,-0.95,-0.9
2020-02-07,HT0531-06,HT0111-03,390,-1.08,-4.73,-1.08
2020-02-07,HT0531-06,HT0112-01,510,-0.67,-3.99,-0.72
2020-02-07,HT0531-06,HT0113-09,120,-1.52,-2.27,-1.63
2020-02-07,HT0531-06,HT0113-10,410,-0.94,-4.78,-0.99
2020-02-07,HT0531-06,HT0113-11,330,-1.08,-4.01,-1.08
2020-02-07,HT0531-06,HT0114-03,180,-0.34,-0.65,-0.36
2020-02-07,HT0531-06,HT0114-05,320,-0.67,-2.44,-0.72
2020-02-07,HT0531-06,HT0117-01,320,-1.04,-3.6,-0.99
2020-02-07,HT0531-06,HT0117-02,60,0,0,0
2020-02-07,HT0531-06,HT0118-03,150,-0.9,-1.71,-0.99
2020-02-07,HT0531-06,HT0118-04,100,-0.22,-0.32,-0.27
2020-02-07,HT0531-06,HT0121-01,230,-1.01,-2.78,-0.52
2020-02-07,HT0531-06,HT0121-02,90,-1.21,-1.17,-0.56
2020-02-07,HT0531-06,HT0122-11,270,-0.82,-2.36,-0.39
2020-02-07,HT0531-06,HT0123-01,100,-0.67,-0.73,-0.3
2020-02-07,HT0531-06,HT0123-07,80,-1.35,-1.21,-0.65
2020-02-07,HT0531-06,HT0131-02,220,-1.46,-3.31,-1.35
2020-02-07,HT0531-06,HT0131-03,100,-0.51,-0.61,-0.54
2020-02-07,HT0531-06,HT0141-03,200,-0.79,-1.83,-0.39
2020-02-07,HT0531-06,HT0142-01,100,-1.16,-1.42,-0.56
2020-02-07,HT0531-06,HT0151-02,420,0,0,0
2020-02-07,HT0531-06,HT0211-01,90,-1.35,-1.41,-0.75
2020-02-07,HT0531-06,HT0211-06,70,-1.35,-1.39,-1.01
2020-02-07,HT0531-06,HT0311-02,170,-0.56,-1,-0.39
2020-02-07,HT0531-06,HT0311-03,110,-0.34,-0.41,-0.26
2020-02-07,HT0531-06,HT0361-05,120,-0.13,-0.19,-0.13
2020-02-07,HT0531-06,HT0371-07,60,0.45,0.43,0.45
2020-02-07,HT0531-06,HT0511-01,400,-0.82,-3.73,-0.33
2020-02-07,HT0531-06,HT0511-02,170,-0.86,-1.61,-0.37
2020-02-07,HT0531-06,HT0513-01,60,-0.22,-0.22,-0.15
2020-02-07,HT0531-06,HT0521-03,70,-0.94,-0.82,-0.4
2020-02-07,HT0531-06,HT0523-02,90,-0.94,-0.88,-0.37
2020-02-07,HT0531-06,HT0531-01,120,-0.45,-0.58,-0.18
2020-02-07,HT0531-06,HT0531-02,170,-1.08,-2.11,-0.44
2020-02-07,HT0531-06,HT0531-05,220,-1.04,-2.51,-0.44
2020-02-07,HT0531-06,HT0532-01,80,-0.4,-0.37,-0.18
2020-02-07,HT0531-06,HT0541-01,60,-1.18,-0.93,-0.51
2020-02-07,HT0531-06,HT0541-02,70,0,0,0
2020-02-07,HT0531-06,HT0541-03,90,-0.39,-0.44,-0.18
2020-02-07,HT0531-06,HT0542-01,70,-0.67,-0.65,-0.33
2020-02-07,HT0531-06,HT0542-03,70,-1.21,-0.99,-0.51
2020-02-07,HT0531-06,HT0543-01,70,-0.84,-0.66,-0.33
2020-02-07,HT0531-06,HT0544-01,110,-1.01,-1.18,-0.4
2020-02-07,HT0531-06,HT0711-01,60,-0.9,-1.08,-1.14
2020-02-07,HT0531-06,HT0911-03,70,-1.35,-1.04,-0.36
2020-02-07,HT0531-06,HT1011-01,80,-1.52,-1.59,-1.08
2020-02-07,HT0532-01,HT0111-01,350,0.06,0.22,0.09
2020-02-07,HT0532-01,HT0111-03,180,0.77,1.58,0.81
2020-02-07,HT0532-01,HT0112-01,230,0.67,1.8,0.72
2020-02-07,HT0532-01,HT0113-09,60,-0.67,-0.76,-1.17
2020-02-07,HT0532-01,HT0113-10,190,0.67,1.37,0.63
2020-02-07,HT0532-01,HT0113-11,150,0.81,1.5,0.9
2020-02-07,HT0532-01,HT0114-03,80,0.84,1.08,1.17
2020-02-07,HT0532-01,HT0114-05,150,0.81,1.33,0.81
2020-02-07,HT0532-01,HT0117-01,150,0.79,1.48,0.9
2020-02-07,HT0532-01,HT0118-03,70,1.35,1.28,1.63
2020-02-07,HT0532-01,HT0121-01,80,0.4,0.4,0.22
2020-02-07,HT0532-01,HT0122-11,80,0,0,0
2020-02-07,HT0532-01,HT0131-02,100,0.45,0.51,0.45
2020-02-07,HT0532-01,HT0141-03,100,-0.11,-0.13,-0.04
2020-02-07,HT0532-01,HT0311-02,80,0.51,0.6,0.52
2020-02-07,HT0532-01,HT0361-05,60,0.9,0.77,0.84
2020-02-07,HT0532-01,HT0511-01,140,0,0,0
2020-02-07,HT0532-01,HT0531-06,70,1.08,0.93,0.47
2020-02-07,HT0532-01,HT0541-03,70,0.81,0.65,0.33
2020-02-07,HT0532-01,HT0542-01,110,0.39,0.52,0.18
2020-02-07,HT0532-02,HT0111-01,250,-1.2,-3.45,-1.26
2020-02-07,HT0532-02,HT0111-03,130,-1.21,-1.77,-1.17
2020-02-07,HT0532-02,HT0112-01,160,-1.35,-2.79,-1.53
2020-02-07,HT0532-02,HT0113-10,140,-1.21,-2.05,-1.35
2020-02-07,HT0532-02,HT0113-11,110,-1.35,-2.01,-1.63
2020-02-07,HT0532-02,HT0114-03,60,-1.8,-1.73,-2.62
2020-02-07,HT0532-02,HT0114-05,100,-1.01,-1.33,-1.17
2020-02-07,HT0532-02,HT0117-01,110,-0.67,-0.85,-0.72
2020-02-07,HT0532-02,HT0131-02,70,-0.9,-1.02,-1.26
2020-02-07,HT0532-02,HT0141-03,70,-1.75,-1.7,-1.04
2020-02-07,HT0532-02,HT0511-01,70,-1.21,-0.99,-0.51
2020-02-07,HT0532-03,HT0111-01,170,-0.11,-0.22,-0.09
2020-02-07,HT0532-03,HT0111-03,90,-1.18,-1.38,-1.35
2020-02-07,HT0532-03,HT0112-01,120,-0.67,-1,-0.81
2020-02-07,HT0532-03,HT0113-10,90,-0.22,-0.23,-0.18
2020-02-07,HT0532-03,HT0113-11,70,0.45,0.5,0.63
2020-02-07,HT0532-03,HT0114-05,70,0.67,0.67,0.81
2020-02-07,HT0532-03,HT0117-01,80,-1.35,-1.27,-1.44
2020-02-07,HT0532-04,HT0111-01,350,-0.67,-2.37,-0.63
2020-02-07,HT0532-04,HT0111-03,190,-0.87,-1.77,-0.81
2020-02-07,HT0532-04,HT0112-01,230,-1.01,-2.39,-0.9
2020-02-07,HT0532-04,HT0113-09,60,0.45,0.5,0.72
2020-02-07,HT0532-04,HT0113-10,200,-0.45,-0.91,-0.45
2020-02-07,HT0532-04,HT0113-11,150,-0.67,-1.25,-0.72
2020-02-07,HT0532-04,HT0114-03,80,-0.9,-0.86,-0.9
2020-02-07,HT0532-04,HT0114-05,140,-0.94,-1.55,-0.99
2020-02-07,HT0532-04,HT0117-01,160,-0.45,-0.85,-0.45
2020-02-07,HT0532-04,HT0118-03,70,-1.57,-1.5,-1.9
2020-02-07,HT0532-04,HT0131-02,100,-0.67,-1.02,-0.9
2020-02-07,HT0532-04,HT0141-03,70,-1.18,-0.92,-0.56
2020-02-07,HT0532-04,HT0142-01,70,-1.52,-1.06,-0.65
2020-02-07,HT0532-04,HT0311-02,60,-1.35,-1.2,-1.23
2020-02-07,HT0532-04,HT0511-01,70,-0.27,-0.22,-0.11
2020-02-07,HT0532-04,HT0542-03,70,-1.21,-0.99,-0.47
2020-02-07,HT0532-05,HT0111-01,270,0.98,3.45,1.17
2020-02-07,HT0532-05,HT0111-03,140,1.57,2.76,1.81
2020-02-07,HT0532-05,HT0112-01,180,1.43,3.39,1.72
2020-02-07,HT0532-05,HT0113-10,160,1.21,2.05,1.17
2020-02-07,HT0532-05,HT0113-11,120,0.34,0.5,0.36
2020-02-07,HT0532-05,HT0114-03,60,0,0,0
2020-02-07,HT0532-05,HT0114-05,110,0.4,0.67,0.54
2020-02-07,HT0532-05,HT0117-01,120,1.35,2.12,1.63
2020-02-07,HT0532-05,HT0118-03,60,1.12,1.07,1.72
2020-02-07,HT0532-05,HT0121-01,60,1.35,1.06,0.82
2020-02-07,HT0532-05,HT0122-11,60,1.52,1.25,0.95
2020-02-07,HT0532-05,HT0131-02,80,1.57,1.78,2.08
2020-02-07,HT0532-05,HT0141-03,100,0.77,1.05,0.48
2020-02-07,HT0532-05,HT0311-02,60,1.8,1.59,1.88
2020-02-07,HT0532-05,HT0511-01,80,1.12,1.1,0.51
2020-02-07,HT0532-06,HT0111-01,90,0.17,0.22,0.18
2020-02-07,HT0532-06,HT0112-01,60,0.22,0.2,0.27
2020-02-07,HT0532-06,HT0113-10,60,1.57,1.59,2.62
2020-02-07,HT0533-01,HT0111-01,340,-1.12,-4.32,-1.08
2020-02-07,HT0533-01,HT0111-03,160,-0.56,-0.98,-0.54
2020-02-07,HT0533-01,HT0112-01,250,-0.81,-2.39,-0.81
2020-02-07,HT0533-01,HT0113-10,140,-1.62,-2.73,-1.72
2020-02-07,HT0533-01,HT0113-11,90,-0.17,-0.25,-0.27
2020-02-07,HT0533-01,HT0114-03,80,-0.67,-0.65,-0.72
2020-02-07,HT0533-01,HT0114-05,150,-0.56,-1.11,-0.63
2020-02-07,HT0533-01,HT0117-01,160,-1.01,-1.91,-1.08
2020-02-07,HT0533-01,HT0118-03,80,-0.9,-0.85,-0.9
2020-02-07,HT0533-01,HT0131-02,120,-1.69,-2.55,-1.9
2020-02-07,HT0533-02,HT0111-01,180,-0.34,-0.65,-0.36
2020-02-07,HT0533-02,HT0111-03,90,-0.17,-0.2,-0.18
2020-02-07,HT0533-02,HT0112-01,120,-0.27,-0.4,-0.27
2020-02-07,HT0533-02,HT0113-10,90,-0.45,-0.46,-0.45
2020-02-07,HT0533-02,HT0113-11,60,-0.67,-0.75,-1.08
2020-02-07,HT0533-02,HT0114-05,70,-0.45,-0.44,-0.54
2020-02-07,HT0533-02,HT0117-01,90,-0.51,-0.64,-0.63
2020-02-07,HT0541-01,HT0111-01,220,-1.1,-2.8,-1.17
2020-02-07,HT0541-01,HT0111-03,110,-1.35,-1.97,-1.53
2020-02-07,HT0541-01,HT0112-01,150,-0.9,-1.6,-0.99
2020-02-07,HT0541-01,HT0113-10,120,-1.69,-2.28,-1.72
2020-02-07,HT0541-01,HT0113-11,90,-2.02,-2.26,-2.17
2020-02-07,HT0541-01,HT0114-05,90,-1.69,-2.22,-2.17
2020-02-07,HT0541-01,HT0117-01,90,-0.84,-1.06,-0.99
2020-02-07,HT0541-01,HT0122-11,60,-1.52,-1.25,-0.91
2020-02-07,HT0541-01,HT0131-02,70,-1.35,-1.53,-2.08
2020-02-07,HT0541-01,HT0141-03,60,-1.18,-0.92,-0.65
2020-02-07,HT0541-01,HT0511-01,120,-1.35,-1.98,-0.62
2020-02-07,HT0541-01,HT0531-06,60,-0.51,-0.35,-0.22
2020-02-07,HT0541-02,HT0111-01,220,-1.35,-3.88,-1.53
2020-02-07,HT0541-02,HT0111-03,120,-0.94,-1.38,-1.08
2020-02-07,HT0541-02,HT0112-01,150,-1.24,-2.19,-1.26
2020-02-07,HT0541-02,HT0113-10,120,-1.18,-1.59,-1.17
2020-02-07,HT0541-02,HT0113-11,100,-0.84,-1.25,-1.17
2020-02-07,HT0541-02,HT0114-05,100,-0.84,-1.11,-0.99
2020-02-07,HT0541-02,HT0117-01,100,-0.67,-0.85,-0.81
2020-02-07,HT0541-02,HT0122-11,60,-1.01,-0.83,-0.61
2020-02-07,HT0541-02,HT0131-02,70,-0.9,-1.02,-1.35
2020-02-07,HT0541-02,HT0141-03,60,-1.01,-0.79,-0.56
2020-02-07,HT0541-02,HT0511-01,140,-1.87,-2.75,-0.69
2020-02-07,HT0541-02,HT0531-06,60,-2.19,-1.51,-0.95
