month,pcod,residents,residents_perKm2,arrived,departed,delta_arrived,residents_diffwithref,abnormality,residents_pctchangewithref
2020-07-01,HT0322-01,13120,310,1800,1790,0,,,
2020-07-01,HT0322-02,18140,610,3080,3100,-10,180,0.89,0.99
2020-07-01,HT0322-03,9650,430,1600,1610,-10,0,-0.15,-0.03
2020-07-01,HT0322-04,1250,210,180,180,0,0,,0
2020-07-01,HT0323-01,8970,320,1600,1600,0,10,0.43,0.16
2020-07-01,HT0323-02,14870,1090,2920,2990,-70,50,2.86,0.36
2020-07-01,HT0323-03,8830,310,1510,1500,10,60,2.54,0.74
2020-07-01,HT0331-01,3960,200,530,530,0,0,0,0
2020-07-01,HT0331-02,3100,130,420,420,0,0,0,0
2020-07-01,HT0331-04,3090,170,410,410,0,0,0,0
2020-07-01,HT0331-05,6330,220,750,750,0,0,0,0
2020-07-01,HT0331-06,24530,1540,4870,4880,0,60,0.1,0.25
2020-07-01,HT0332-01,6260,220,970,970,0,0,,0
2020-07-01,HT0332-02,13580,360,2490,2470,10,140,0.75,1.07
2020-07-01,HT0332-03,3110,240,410,410,0,0,0,0
2020-07-01,HT0341-01,4710,150,700,700,0,0,,0
2020-07-01,HT0341-02,3380,90,350,350,0,0,0,0
2020-07-01,HT0341-03,7110,240,1260,1280,-20,-10,-1.69,-0.17
2020-07-01,HT0341-04,39770,470,8300,8220,90,420,0.42,1.06
2020-07-01,HT0342-01,5240,240,760,760,0,0,0,0
2020-07-01,HT0342-02,3590,190,500,500,0,0,,0
2020-07-01,HT0342-03,6360,180,940,940,0,0,0.03,-0.01
2020-07-01,HT0342-04,17700,700,3310,3540,-240,170,1.1,0.95
2020-07-01,HT0342-05,2820,140,410,410,0,0,,0
2020-07-01,HT0343-01,13010,500,2540,2590,-50,50,0,0.36
2020-07-01,HT0343-02,8670,280,1710,1690,10,-10,-0.94,-0.06
2020-07-01,HT0343-03,5680,240,1000,1000,0,0,0,0
2020-07-01,HT0344-01,30670,500,4910,4950,-40,-80,-0.71,-0.25
2020-07-01,HT0344-02,13420,160,1800,1800,0,130,1.55,0.95
2020-07-01,HT0345-01,10050,330,1750,1750,10,,,
2020-07-01,HT0351-01,11380,340,2310,2320,-10,30,2.95,0.24
2020-07-01,HT0351-03,13700,450,2670,2690,-20,,,
2020-07-01,HT0352-02,20960,2460,3520,3630,-110,-370,-2.79,-1.75
2020-07-01,HT0352-03,7320,280,1210,1210,0,10,0.15,0.11
2020-07-01,HT0352-05,9090,320,1500,1490,10,20,2.75,0.21
2020-07-01,HT0352-06,8130,310,970,970,0,0,0,0
2020-07-01,HT0361-01,2440,100,310,310,0,0,0,0
2020-07-01,HT0361-02,1710,80,230,230,0,0,0,0
2020-07-01,HT0361-03,9270,420,1280,1280,0,40,0.88,0.41
2020-07-01,HT0361-04,21150,1460,3930,3990,-60,-80,-1.94,-0.38
2020-07-01,HT0361-05,76130,7000,17380,18590,-1210,-590,-2.16,-0.76
2020-07-01,HT0362-01,2340,180,280,280,0,0,,0
2020-07-01,HT0362-02,19010,480,3000,3000,0,-20,-0.1,-0.12
2020-07-01,HT0371-01,7220,560,1120,1120,0,,,
2020-07-01,HT0371-05,6330,400,1020,1020,0,40,1.95,0.64
2020-07-01,HT0371-07,29280,2200,8090,7940,150,400,3.21,1.38
2020-07-01,HT0371-08,10530,440,2110,2120,0,30,1.39,0.29
2020-07-01,HT0372-01,20190,900,4450,4440,0,-120,-0.96,-0.58
2020-07-01,HT0372-02,4150,250,660,660,0,0,,0
2020-07-01,HT0372-03,6990,440,1800,1790,10,130,1.19,1.87
2020-07-01,HT0372-04,3140,360,520,520,0,0,,0
2020-07-01,HT0372-08,8640,370,1370,1350,10,-190,-3.45,-2.21
2020-07-01,HT0411-01,23080,270,2070,2060,0,20,1.33,0.08
2020-07-01,HT0411-02,3000,50,200,200,0,0,0,0
2020-07-01,HT0411-03,3140,40,170,170,0,0,0,0
2020-07-01,HT0412-01,14210,210,1090,1090,0,10,0.8,0.05
2020-07-01,HT0413-01,1900,120,120,120,0,0,0,0
2020-07-01,HT0413-02,9090,370,570,570,0,0,-0.16,-0.02
2020-07-01,HT0421-01,83020,1400,7170,7090,80,50,0.42,0.06
2020-07-01,HT0421-02,4120,100,300,300,0,0,0,0
2020-07-01,HT0421-03,9170,200,660,660,0,0,,0
2020-07-01,HT0421-04,3670,110,160,160,0,0,0,0
2020-07-01,HT0421-05,3060,150,280,280,0,0,,0
2020-07-01,HT0422-01,10940,330,800,800,0,-40,-0.59,-0.33
2020-07-01,HT0423-01,16480,270,1310,1310,0,,,
2020-07-01,HT0423-02,4440,110,290,290,0,0,,0
2020-07-01,HT0431-01,2050,150,170,170,0,0,0,0
2020-07-01,HT0431-02,7190,150,660,630,40,-10,-1,-0.1
2020-07-01,HT0431-03,38340,550,3180,3180,10,-30,-0.29,-0.08
2020-07-01,HT0432-01,3010,200,200,200,0,0,0,0
2020-07-01,HT0432-02,2780,220,220,220,0,0,0,0
2020-07-01,HT0432-04,4120,380,300,300,0,0,,0
2020-07-01,HT0432-06,9290,250,830,830,0,,,
2020-07-01,HT0433-01,17800,150,1580,1570,10,60,0.19,0.34
2020-07-01,HT0433-02,12470,240,800,790,0,70,0.72,0.53
2020-07-01,HT0434-01,5930,190,460,460,0,0,,0
2020-07-01,HT0434-02,2390,50,150,150,0,0,0,0
2020-07-01,HT0441-01,10580,130,650,650,0,10,0,0.06
2020-07-01,HT0442-01,3640,150,250,250,0,0,0,0
2020-07-01,HT0442-02,10290,310,790,790,0,0,0,0
2020-07-01,HT0443-02,19230,150,1770,1760,10,-30,-2.06,-0.17
2020-07-01,HT0511-01,237580,2560,35410,35500,-80,-4200,-4.86,-1.74
2020-07-01,HT0511-02,111960,600,12780,12700,80,260,0.58,0.24
2020-07-01,HT0511-03,22330,130,2200,2240,-50,140,1.54,0.62
2020-07-01,HT0511-04,15080,290,1640,1670,-40,50,0.84,0.32
2020-07-01,HT0511-05,8660,130,930,930,0,10,0.73,0.08
2020-07-01,HT0512-01,17380,290,2430,2360,70,170,0.9,0.97
2020-07-01,HT0512-02,16810,350,1590,1550,50,0,-0.12,0.03
2020-07-01,HT0512-03,5110,90,390,390,0,0,0,0
2020-07-01,HT0512-04,12080,270,1260,1280,-20,-70,-1.15,-0.57
2020-07-01,HT0513-01,29910,540,2020,2020,0,40,0,0.12
2020-07-01,HT0513-02,17330,150,2270,2290,-20,-250,-2.54,-1.45
2020-07-01,HT0521-01,7880,240,760,780,-20,60,1.76,0.77
2020-07-01,HT0521-02,14150,350,1150,1140,0,0,0.51,0.01
2020-07-01,HT0521-03,57210,1560,9040,8940,100,-220,-0.62,-0.39
2020-07-01,HT0521-04,18120,460,1690,1720,-30,90,0.41,0.5
2020-07-01,HT0521-05,6010,190,600,600,0,0,0,0
2020-07-01,HT0521-06,24020,220,2840,2850,-10,-40,-0.61,-0.16
2020-07-01,HT0521-07,14960,240,1200,1160,40,0,0.72,0.01
2020-07-01,HT0521-08,18440,390,2050,2230,-180,-50,-1.49,-0.25
2020-07-01,HT0522-01,11850,130,1290,1300,-10,-10,-0.4,-0.06
2020-07-01,HT0522-02,8830,180,500,500,0,0,0,0
2020-07-01,HT0522-03,10090,240,860,860,0,,,
2020-07-01,HT0523-01,11600,40,970,970,0,70,1.66,0.63
2020-07-01,HT0523-02,83060,530,10910,11050,-140,1090,0.82,1.33
2020-07-01,HT0531-01,23050,450,2140,2130,10,160,1.12,0.69
2020-07-01,HT0531-02,64150,460,12410,12620,-210,200,1.12,0.32
2020-07-01,HT0531-03,11180,240,1060,1090,-30,-90,-1.5,-0.84
2020-07-01,HT0531-04,16340,170,2330,2310,10,-10,-0.29,-0.09
2020-07-01,HT0531-05,61980,330,8740,8360,390,-70,0.14,-0.11
2020-07-01,HT0531-06,112440,3520,14690,14670,20,620,0.17,0.55
2020-07-01,HT0532-01,42120,1250,4820,4820,0,-360,-3.65,-0.84
2020-07-01,HT0532-02,26710,430,3500,3480,20,-20,-0.13,-0.06
2020-07-01,HT0532-03,13580,440,1380,1350,30,-40,-0.26,-0.31
2020-07-01,HT0532-04,30780,290,3230,3180,50,-210,-2.41,-0.66
2020-07-01,HT0532-05,26820,360,3280,3440,-160,520,1.43,1.96
2020-07-01,HT0532-06,12590,310,790,790,0,100,2.79,0.8
2020-07-01,HT0533-01,20490,250,2540,2500,40,-60,-0.48,-0.29
2020-07-01,HT0533-02,11840,180,1290,1280,10,-40,-0.72,-0.37
2020-07-01,HT0541-01,27900,730,4680,4770,-90,-170,-0.69,-0.62
2020-07-01,HT0541-02,31090,500,2810,2800,10,30,0.38,0.11
2020-07-01,HT0541-03,72960,640,10760,10490,270,-60,-0.15,-0.08
2020-07-01,HT0541-04,21870,220,3450,3450,0,20,0.36,0.1
2020-07-01,HT0541-05,11920,260,960,960,0,-50,-0.74,-0.46
2020-07-01,HT0542-01,40920,860,7460,7120,340,430,3.02,1.06
2020-07-01,HT0542-02,13480,410,1740,1810,-80,-40,-0.61,-0.29
2020-07-01,HT0542-03,68250,1060,9040,9480,-440,-310,-0.97,-0.45
2020-07-01,HT0542-04,24420,170,3130,3110,20,-100,-3.56,-0.42
2020-07-01,HT0542-05,15670,130,1500,1520,-10,-140,-1.92,-0.86
2020-07-01,HT0542-06,16460,170,2600,2540,50,80,1.26,0.47
2020-07-01,HT0543-01,23750,470,2610,2570,40,-90,-1.37,-0.39
2020-07-01,HT0544-01,39940,400,5590,5850,-260,220,1.09,0.55
2020-07-01,HT0551-01,30460,390,3730,3860,-130,-290,-1.26,-0.94
2020-07-01,HT0551-03,27030,710,3620,3540,90,120,2.53,0.45
2020-07-01,HT0551-04,17070,260,1840,1840,0,10,0,0.05
2020-07-01,HT0551-05,9910,220,1220,1210,10,0,0.3,-0.02
2020-07-01,HT0551-06,14940,140,1090,1120,-30,-10,-0.19,-0.04
2020-07-01,HT0551-07,19340,200,1830,1840,-10,-40,-1.84,-0.19
2020-07-01,HT0551-08,25920,210,2880,2910,-30,10,0.35,0.05
2020-07-01,HT0552-01,18280,410,2690,2910,-220,380,7.03,2.12
2020-07-01,HT0552-03,9090,280,900,910,0,-30,-1.41,-0.38
2020-07-01,HT0611-01,61760,340,9440,9330,110,150,0.98,0.25
2020-07-01,HT0611-02,16690,150,1450,1480,-30,50,2.05,0.3
2020-07-01,HT0611-03,23300,190,1760,1750,0,70,3.18,0.32
2020-07-01,HT0611-04,22970,130,1450,1480,-30,70,0.25,0.3
2020-07-01,HT0612-01,34980,320,2730,2620,110,-430,-2.75,-1.22
2020-07-01,HT0612-02,9220,140,780,780,-10,-10,-0.73,-0.06
2020-07-01,HT0612-03,14050,120,880,930,-50,-40,-1.07,-0.28
2020-07-01,HT0613-01,25220,220,2320,2310,10,-30,-1.64,-0.12
2020-07-01,HT0613-02,14340,200,1110,1100,0,,,
2020-07-01,HT0613-03,6510,100,470,470,0,0,0.27,0
2020-07-01,HT0613-04,16260,150,1270,1260,0,-30,-3.83,-0.19
2020-07-01,HT0614-01,22960,150,1950,1950,0,-30,-0.54,-0.13
2020-07-01,HT0621-01,40870,580,3770,3810,-40,-50,-0.64,-0.13
2020-07-01,HT0621-02,6950,70,580,580,0,0,,0
2020-07-01,HT0621-03,11600,140,860,880,-20,-70,-0.58,-0.63
2020-07-01,HT0621-04,77260,1040,8560,8660,-100,-1050,-3.13,-1.34
2020-07-01,HT0622-01,14110,310,1800,1890,-90,-70,-1.45,-0.47
2020-07-01,HT0622-02,10440,170,1020,1060,-40,60,1.53,0.59
2020-07-01,HT0622-03,8610,240,1280,1310,-30,-30,-1.61,-0.39
2020-07-01,HT0623-01,9450,100,700,710,-10,-70,-1.99,-0.78
2020-07-01,HT0623-02,21880,180,2270,2230,40,-160,-1.42,-0.73
2020-07-01,HT0623-03,23120,160,2540,2600,-60,-40,-2.16,-0.16
2020-07-01,HT0631-01,14290,210,1290,1320,-30,-50,-1.9,-0.33
2020-07-01,HT0631-02,30420,390,2160,2130,30,-260,-3.7,-0.84
2020-07-01,HT0632-01,49380,370,3000,2920,80,60,1.06,0.12
2020-07-01,HT0632-02,17800,170,1030,1030,0,0,0.01,0.01
2020-07-01,HT0632-03,18120,270,1450,1510,-60,10,0,0.07
2020-07-01,HT0633-01,8670,170,870,870,0,0,0.33,0.01
2020-07-01,HT0633-02,25480,220,1830,1870,-40,-150,-2.86,-0.58
2020-07-01,HT0641-01,19940,130,1500,1500,0,0,,0
2020-07-01,HT0641-02,23770,190,1850,1890,-30,-140,-2.52,-0.58
2020-07-01,HT0641-03,12150,140,860,860,0,-10,-7,-0.07
2020-07-01,HT0642-01,38080,330,4050,4060,-10,250,1.64,0.66
2020-07-01,HT0642-02,27170,220,1900,1890,0,-30,-2.01,-0.12
2020-07-01,HT0711-01,72800,1380,11980,12150,-180,10,0.25,0.01
2020-07-01,HT0711-02,7860,200,1140,1140,0,0,0,0
2020-07-01,HT0711-03,11120,300,1560,1550,0,-10,-1.43,-0.05
2020-07-01,HT0711-04,41560,1700,6810,6650,150,170,0.6,0.42
2020-07-01,HT0711-05,7620,270,860,860,0,0,0,0
2020-07-01,HT0711-06,8530,240,1340,1330,0,,,
2020-07-01,HT0712-01,27610,650,5140,5130,10,-20,-0.95,-0.06
2020-07-01,HT0712-02,17600,360,3060,3060,0,,,
2020-07-01,HT0712-03,18510,350,2830,2830,0,0,0,0
2020-07-01,HT0712-04,7870,180,1060,1060,0,0,0,0
2020-07-01,HT0713-01,6780,270,1050,1050,0,0,0,0
2020-07-01,HT0713-02,15370,480,1860,1860,0,110,1.77,0.75
2020-07-01,HT0713-03,10520,110,1340,1340,0,0,,0
2020-07-01,HT0714-01,13960,520,1600,1600,0,0,0,0
2020-07-01,HT0714-02,18930,280,3220,3220,0,0,0,0
2020-07-01,HT0714-03,9940,310,1660,1660,0,0,,0
2020-07-01,HT0715-01,8770,290,1290,1290,0,0,,0
2020-07-01,HT0715-02,5860,130,820,820,0,0,,0
2020-07-01,HT0715-03,8710,160,1150,1150,0,0,0,0
2020-07-01,HT0716-01,14450,320,1720,1720,0,0,0,0
2020-07-01,HT0721-01,13080,300,1450,1460,0,0,-0.35,-0.01
2020-07-01,HT0721-02,5910,420,990,990,0,0,,0
2020-07-01,HT0722-01,9500,380,1250,1250,0,0,-0.64,-0.02
2020-07-01,HT0722-02,6620,310,700,700,0,0,0,0
2020-07-01,HT0722-03,8070,350,1220,1220,0,0,0,0
2020-07-01,HT0723-01,2460,310,400,400,0,0,0,0
2020-07-01,HT0723-02,14630,440,2110,2080,30,-170,-0.95,-1.14
2020-07-01,HT0723-03,10240,1150,1530,1530,0,0,0.2,0.01
2020-07-01,HT0731-01,8440,100,1310,1310,0,0,0,0
2020-07-01,HT0731-02,16800,420,1720,1720,0,0,0,0
2020-07-01,HT0731-03,14450,360,1930,1930,0,0,0,0
2020-07-01,HT0731-04,6310,50,940,940,0,0,,0
2020-07-01,HT0731-05,7530,290,1260,1260,0,0,0,0
2020-07-01,HT0731-06,16920,250,2190,2190,0,0,0,0
2020-07-01,HT0731-07,11500,90,2180,2180,10,-10,-0.04,-0.05
2020-07-01,HT0731-08,7230,250,1010,1010,0,0,0,0
2020-07-01,HT0731-09,8010,160,1030,1030,0,0,0.42,0.04
2020-07-01,HT0731-10,9480,230,1460,1460,0,0,0,0
2020-07-01,HT0732-01,2680,150,430,430,0,0,,0
2020-07-01,HT0732-02,16780,580,2330,2330,0,-10,-2.8,-0.08
2020-07-01,HT0732-03,11590,450,1250,1260,0,0,0.28,0.01
2020-07-01,HT0732-04,7810,320,970,970,0,0,0,0
2020-07-01,HT0732-05,4850,290,770,770,0,0,,0
2020-07-01,HT0732-06,6710,280,980,980,0,0,0,0
2020-07-01,HT0732-07,5070,220,670,670,0,0,0,0
2020-07-01,HT0732-08,4950,230,680,680,0,0,0,0
2020-07-01,HT0733-01,15500,270,2800,2800,0,0,0,0
2020-07-01,HT0733-02,13310,240,1860,1860,0,0,0,0
2020-07-01,HT0733-03,6290,170,900,900,0,0,,0
2020-07-01,HT0733-04,7090,150,970,970,0,0,0,0
2020-07-01,HT0733-05,1920,60,220,220,0,0,0,0
2020-07-01,HT0741-01,6040,230,850,850,0,0,0,0
2020-07-01,HT0741-02,10060,390,1340,1340,0,0,0,0
2020-07-01,HT0741-03,3400,190,420,420,0,0,0,0
2020-07-01,HT0742-01,11450,520,1720,1720,0,0,0,0
2020-07-01,HT0742-02,5700,160,870,870,0,0,0,0
2020-07-01,HT0743-01,12440,450,2060,2060,0,,,
2020-07-01,HT0743-02,1750,230,250,250,0,0,,0
2020-07-01,HT0743-03,3120,220,430,430,0,0,,0
2020-07-01,HT0751-01,8920,170,1310,1310,0,0,0,0
2020-07-01,HT0751-02,5460,120,690,690,0,0,0,0
2020-07-01,HT0751-03,8800,460,1210,1210,0,0,,0
2020-07-01,HT0752-01,4990,220,660,660,0,0,0,0
2020-07-01,HT0752-02,3310,70,430,430,0,0,,0
2020-07-01,HT0752-03,19350,380,2420,2420,0,0,,0
2020-07-01,HT0753-01,10600,350,1470,1470,0,0,0,0
2020-07-01,HT0753-02,2250,60,300,300,0,0,,0
2020-07-01,HT0753-03,5390,110,650,650,0,0,,0
2020-07-01,HT0753-04,3460,120,490,490,0,0,0,0
2020-07-01,HT0811-01,7170,220,740,740,0,0,0,0
2020-07-01,HT0811-02,13620,250,980,980,0,0,0,0
2020-07-01,HT0811-03,21930,170,2070,2070,0,0,0,0
2020-07-01,HT0811-04,10090,340,730,730,0,0,0,0
2020-07-01,HT0811-05,12700,320,1030,1050,-20,10,0.32,0.07
2020-07-01,HT0811-06,14200,320,1060,1060,0,0,,0
2020-07-01,HT0811-07,7770,270,730,690,40,0,0.11,0.03
2020-07-01,HT0811-08,24010,930,2180,2180,0,-10,-0.38,-0.03
2020-07-01,HT0811-09,23760,710,2120,2190,-70,-80,-1.5,-0.34
2020-07-01,HT0812-01,8210,450,860,860,0,0,0,0
2020-07-01,HT0812-02,11340,400,840,840,0,0,0,0
2020-07-01,HT0812-04,9850,350,1020,1020,0,0,,0
2020-07-01,HT0813-01,8890,260,660,660,0,0,0,0
2020-07-01,HT0814-01,14140,640,1130,1130,0,0,0,0
2020-07-01,HT0814-02,6320,60,490,490,0,0,,0
2020-07-01,HT0814-03,10470,220,820,820,0,0,0,0
2020-07-01,HT0815-01,12740,450,1120,1120,0,0,0,0
2020-07-01,HT0815-02,12820,280,1020,1020,0,0,0,0
2020-07-01,HT0821-01,14710,1120,1110,1110,0,0,0,0
2020-07-01,HT0821-02,7640,190,670,670,0,0,,0
2020-07-01,HT0821-03,7690,300,740,740,0,0,0,0
2020-07-01,HT0822-01,5690,240,400,400,0,0,0,0
2020-07-01,HT0822-03,13500,790,1060,1060,0,0,0,0
2020-07-01,HT0822-04,5530,260,470,470,0,0,,0
2020-07-01,HT0823-01,12380,180,1070,1070,0,0,0,0
2020-07-01,HT0823-02,5990,160,590,590,0,0,0,0
2020-07-01,HT0823-03,4000,190,240,240,0,0,,0
2020-07-01,HT0831-01,10360,210,870,870,0,0,0,0
2020-07-01,HT0831-03,2260,110,160,160,0,0,0,0
2020-07-01,HT0832-01,7250,150,650,650,0,0,0,0
2020-07-01,HT0832-02,12080,130,1210,1210,0,0,0,-0.02
2020-07-01,HT0832-03,7900,260,710,710,0,0,0,0
2020-07-01,HT0832-04,7740,200,510,510,0,-40,-5.72,-0.54
2020-07-01,HT0833-01,18670,200,1550,1550,0,0,0,0
2020-07-01,HT0833-03,1970,30,210,210,0,0,,0
2020-07-01,HT0834-01,5880,160,470,470,0,0,0,0
2020-07-01,HT0834-02,20480,550,1660,1660,0,0,0,0
2020-07-01,HT0834-03,4590,230,430,430,0,0,0,0
2020-07-01,HT0834-04,10510,130,1020,1020,0,0,,0
2020-07-01,HT0834-05,5290,80,430,430,0,0,,0
2020-07-01,HT0834-06,2780,60,190,190,0,0,,0
2020-07-01,HT0911-01,61020,3740,6040,6100,-60,70,0.16,0.11
2020-07-01,HT0911-02,10170,510,620,610,10,40,0.85,0.36
2020-07-01,HT0911-03,103480,4840,9360,9340,20,-320,-0.47,-0.31
2020-07-01,HT0911-04,29040,280,1570,1540,30,0,-0.05,-0.02
2020-07-01,HT0911-05,16060,130,880,880,0,0,0,0
2020-07-01,HT0911-06,11250,160,790,780,10,-10,-0.26,-0.12
2020-07-01,HT0912-01,20350,320,1190,1200,-10,,,
2020-07-01,HT0912-02,22030,190,1280,1280,0,-60,-1.96,-0.26
2020-07-01,HT0913-01,12030,210,790,790,0,40,3.58,0.3
2020-07-01,HT0913-02,13210,140,780,730,40,40,1.07,0.3
2020-07-01,HT0913-03,51960,810,3560,3610,-60,-160,-0.53,-0.31
2020-07-01,HT0914-01,18590,700,960,970,-10,0,-0.02,0
2020-07-01,HT0914-02,14090,510,850,850,0,-10,-0.53,-0.06
2020-07-01,HT0921-01,11850,880,680,720,-30,-20,-1.23,-0.16
2020-07-01,HT0921-02,42760,3260,3290,3240,50,-90,-1.06,-0.22
2020-07-01,HT0921-03,27010,1080,1760,1760,0,40,0.96,0.13
2020-07-01,HT0921-04,18350,870,1470,1480,0,10,0.91,0.08
2020-07-01,HT0921-05,15810,770,1000,1000,0,-10,-1.51,-0.05
2020-07-01,HT0921-06,7670,370,320,350,-30,30,0.82,0.34
2020-07-01,HT0922-03,14030,730,710,710,0,0,-0.23,0
2020-07-01,HT0931-01,16920,100,1030,1030,0,0,-2.39,-0.02
2020-07-01,HT0931-02,18450,610,1050,1050,0,-80,-2.27,-0.42
2020-07-01,HT0932-01,1570,30,100,100,0,0,0,0
2020-07-01,HT0932-02,5280,120,250,250,0,0,,0
2020-07-01,HT0932-03,17310,480,800,800,0,,,
2020-07-01,HT0932-04,5820,90,300,300,0,0,,0
2020-07-01,HT0933-01,14840,170,870,870,0,0,-0.78,-0.01
2020-07-01,HT0933-02,15080,220,920,920,0,0,-1.33,-0.01
2020-07-01,HT0933-03,9270,320,480,480,0,,,
2020-07-01,HT0934-01,31070,230,2280,2280,0,20,0.16,0.07
2020-07-01,HT0934-02,26800,260,1630,1630,0,,,
2020-07-01,HT0934-03,32040,320,2390,2410,-10,0,-0.68,0
2020-07-01,HT0934-04,13620,430,620,620,0,0,0.87,0.01
2020-07-01,HT0934-05,25320,830,1360,1360,0,20,0.39,0.09
2020-07-01,HT0934-06,19160,590,1090,1090,0,-10,0,-0.04
2020-07-01,HT0934-07,18450,390,890,890,0,0,,0
2020-07-01,HT1011-01,65240,1290,8190,8040,150,-210,-0.53,-0.32
2020-07-01,HT1011-02,6920,140,870,870,0,0,0,0
2020-07-01,HT1011-03,11000,240,1190,1190,0,10,0.62,0.13
2020-07-01,HT1011-04,11480,520,1330,1330,0,,,
2020-07-01,HT1012-01,9270,530,1020,1020,0,0,,0
2020-07-01,HT1012-02,6050,300,640,640,0,0,0,0
2020-07-01,HT1012-03,9340,320,1020,1020,0,0,0,0
2020-07-01,HT1012-04,3120,140,390,390,0,0,,0
2020-07-01,HT1013-01,6830,330,1010,1010,0,10,1.13,0.14
2020-07-01,HT1013-02,11910,460,1300,1300,0,,,
2020-07-01,HT1013-03,2700,110,330,330,0,0,0,0
2020-07-01,HT1013-04,5530,370,590,590,0,0,,0
2020-07-01,HT1014-01,12000,320,1290,1290,0,0,0,0
2020-07-01,HT1014-02,5290,180,500,500,0,0,0,0
2020-07-01,HT1021-01,8070,280,680,680,0,0,0,0
2020-07-01,HT1021-02,18840,450,2240,2250,-10,220,1.56,1.17
2020-07-01,HT1021-03,10250,280,1110,1110,0,0,,0
2020-07-01,HT1022-01,8140,140,1150,1150,0,0,0,0
2020-07-01,HT1022-02,13440,230,1570,1570,0,0,0,0
2020-07-01,HT1022-03,8270,210,1160,1160,0,0,0,0
2020-07-01,HT1023-01,8730,350,1080,1080,0,0,0,0
2020-07-01,HT1023-02,9940,180,1420,1420,0,0,,0
2020-07-01,HT1023-03,18240,330,1860,1880,-30,0,0.27,0
2020-07-01,HT1023-04,4540,220,430,430,0,0,0,0
2020-07-01,HT1024-01,7230,210,1020,1020,0,0,0,0
2020-07-01,HT1024-02,6290,340,760,760,0,0,0,0
2020-07-01,HT1024-03,6610,310,790,790,0,0,0,0
2020-07-01,HT1025-01,19880,840,2120,2120,0,90,1.74,0.44
2020-07-01,HT1025-02,9610,250,1090,1090,0,,,
2020-07-01,HT1025-03,7530,250,900,900,0,0,0,0
2020-07-01,HT1031-01,5650,170,590,590,0,0,0,0
2020-07-01,HT1031-02,8870,240,1120,1120,0,0,0,0
2020-07-01,HT1031-03,9980,310,1190,1190,0,0,0,0
2020-07-01,HT1031-04,5880,230,590,590,0,0,,0
2020-07-01,HT1031-05,9630,170,1040,1040,0,0,0,0
2020-07-01,HT1032-01,1770,60,160,160,0,0,0,0
2020-07-01,HT1032-02,3030,220,420,420,0,0,0,0
