date,pcod,presence,presence_perKm2,trips_in,trips_out,abnormality,presence_diffwithref,presence_pctchangewithref
2020-02-07,HT0532-02,29590,480,1820,1810,1.34,2860,10.7
2020-02-07,HT0532-03,13260,430,870,860,-0.33,-370,-2.68
2020-02-07,HT0532-04,32830,310,2290,2230,0.78,1840,5.94
2020-02-07,HT0532-05,26420,360,1890,1890,0.06,120,0.46
2020-02-07,HT0532-06,14020,350,660,700,1.57,1530,12.23
2020-02-07,HT0533-01,21780,260,1510,1440,0.73,1230,5.99
2020-02-07,HT0533-02,11720,180,760,760,-0.16,-160,-1.34
2020-02-07,HT0541-01,26290,690,2040,1990,-0.78,-1780,-6.34
2020-02-07,HT0541-02,31830,520,2150,2080,0.33,780,2.51
2020-02-07,HT0541-03,68260,600,6080,6100,-0.81,-4750,-6.5
2020-02-07,HT0541-04,20830,210,1430,1410,-0.53,-1020,-4.69
2020-02-07,HT0541-05,12370,270,690,670,0.41,400,3.34
2020-02-07,HT0542-01,43850,920,3170,3200,1.04,3360,8.3
2020-02-07,HT0542-02,12630,380,890,880,-0.75,-890,-6.59
2020-02-07,HT0542-03,67530,1050,5920,5990,-0.18,-1030,-1.5
2020-02-07,HT0542-04,21900,150,1740,1750,-1.18,-2630,-10.72
2020-02-07,HT0542-05,16290,130,1020,1010,0.4,480,3.04
2020-02-07,HT0542-06,17040,180,1140,1150,0.46,660,4.04
2020-02-07,HT0543-01,25030,490,1500,1490,0.6,1190,4.99
2020-02-07,HT0544-01,42600,420,2810,2940,0.9,2880,7.24
2020-02-07,HT0551-01,32540,420,2110,2070,0.77,1790,5.81
2020-02-07,HT0551-03,29280,760,1730,1730,1.05,2370,8.79
2020-02-07,HT0551-04,16530,250,1020,1000,-0.39,-530,-3.1
2020-02-07,HT0551-05,10690,240,460,470,1,780,7.85
2020-02-07,HT0551-06,16150,150,880,920,1.01,1210,8.11
2020-02-07,HT0551-07,17550,180,1180,1220,-1.09,-1830,-9.47
2020-02-07,HT0551-08,25840,210,1560,1530,-0.03,-70,-0.26
2020-02-07,HT0552-01,16290,370,960,930,-1.2,-1610,-8.99
2020-02-07,HT0552-03,9510,300,600,600,0.57,390,4.24
2020-02-07,HT0611-01,59270,330,3900,3930,-0.56,-2340,-3.79
2020-02-07,HT0611-02,15120,140,620,610,-1.43,-1530,-9.16
2020-02-07,HT0611-03,21760,180,800,780,-1,-1470,-6.32
2020-02-07,HT0611-04,24280,140,910,860,0.89,1380,6.03
2020-02-07,HT0612-01,34070,310,1990,1980,-0.56,-1340,-3.78
2020-02-07,HT0612-02,9670,140,370,390,0.76,450,4.86
2020-02-07,HT0612-03,13290,110,590,580,-0.85,-790,-5.62
2020-02-07,HT0613-01,24450,210,1090,1080,-0.52,-790,-3.15
2020-02-07,HT0613-02,13520,180,500,490,-0.95,-850,-5.92
2020-02-07,HT0613-03,6290,100,180,180,-0.51,-220,-3.45
2020-02-07,HT0613-04,15890,150,640,650,-0.4,-400,-2.48
2020-02-07,HT0614-01,23660,150,870,870,0.42,680,2.94
2020-02-07,HT0621-01,41850,590,2170,2210,0.33,920,2.26
2020-02-07,HT0621-02,6290,60,130,130,-1.46,-660,-9.54
2020-02-07,HT0621-03,11450,140,560,550,-0.29,-230,-1.95
2020-02-07,HT0621-04,81520,1100,5040,5010,0.65,3210,4.1
2020-02-07,HT0622-01,14630,320,710,710,0.53,460,3.22
2020-02-07,HT0622-02,9670,160,500,490,-1.04,-710,-6.82
2020-02-07,HT0622-03,8990,250,530,530,0.55,340,3.93
2020-02-07,HT0623-01,10170,110,430,430,0.94,640,6.75
2020-02-07,HT0623-02,21110,180,1130,1150,-0.65,-930,-4.22
2020-02-07,HT0623-03,23000,160,1100,1080,-0.1,-160,-0.68
2020-02-07,HT0631-01,15130,220,560,570,0.9,790,5.5
2020-02-07,HT0631-02,29820,380,1320,1340,-0.44,-850,-2.78
2020-02-07,HT0632-01,49980,380,1900,1960,0.21,660,1.35
2020-02-07,HT0632-02,16190,160,670,670,-1.4,-1610,-9.02
2020-02-07,HT0632-03,18750,280,670,650,0.53,640,3.54
2020-02-07,HT0633-01,9550,180,360,350,1.7,880,10.16
2020-02-07,HT0633-02,27490,240,900,920,1.17,1870,7.29
2020-02-07,HT0641-01,18140,120,310,310,-1.28,-1800,-9.01
2020-02-07,HT0641-02,24360,200,730,720,0.29,450,1.9
2020-02-07,HT0641-03,11250,130,250,230,-1.15,-910,-7.49
2020-02-07,HT0642-01,35160,300,1660,1690,-1.08,-2660,-7.04
2020-02-07,HT0642-02,26900,220,880,890,-0.16,-310,-1.13
2020-02-07,HT0711-01,82100,1560,5470,5320,0.96,9300,12.78
2020-02-07,HT0711-02,7750,190,260,310,-0.1,-100,-1.32
2020-02-07,HT0711-03,9790,270,460,450,-0.88,-1340,-12.04
2020-02-07,HT0711-04,44330,1810,2600,2630,0.56,2950,7.13
2020-02-07,HT0711-05,8480,300,160,160,0.83,860,11.31
2020-02-07,HT0711-06,8200,230,300,300,-0.31,-330,-3.89
2020-02-07,HT0712-01,25480,600,1390,1370,-0.56,-2150,-7.79
2020-02-07,HT0712-02,16950,350,870,860,-0.27,-650,-3.7
2020-02-07,HT0712-03,16540,310,690,750,-0.74,-1980,-10.68
2020-02-07,HT0713-01,7020,280,110,80,0.24,240,3.53
2020-02-07,HT0713-02,14800,460,650,650,-0.22,-460,-2.99
2020-02-07,HT0713-03,9220,100,320,320,-0.94,-1300,-12.33
2020-02-07,HT0714-01,15450,570,530,530,0.77,1480,10.63
2020-02-07,HT0714-02,17630,260,650,630,-0.5,-1290,-6.84
2020-02-07,HT0714-03,11590,360,110,70,1.16,1660,16.67
2020-02-07,HT0715-01,9680,320,160,170,0.77,920,10.47
2020-02-07,HT0715-03,8480,150,90,80,-0.2,-230,-2.66
2020-02-07,HT0716-01,14440,320,300,310,-0.01,-10,-0.08
2020-02-07,HT0721-01,11670,260,550,540,-0.82,-1410,-10.82
2020-02-07,HT0722-01,9880,400,440,410,0.27,370,3.95
2020-02-07,HT0722-02,6810,320,70,70,0.19,180,2.75
2020-02-07,HT0722-03,9150,400,280,250,0.9,1090,13.45
2020-02-07,HT0723-02,12450,380,610,630,-1.07,-2350,-15.88
2020-02-07,HT0723-03,11670,1310,450,440,0.97,1430,13.97
2020-02-07,HT0731-01,8670,100,310,320,0.2,240,2.81
2020-02-07,HT0731-02,16690,420,690,660,-0.05,-110,-0.68
2020-02-07,HT0731-03,14040,350,410,410,-0.21,-410,-2.83
2020-02-07,HT0731-05,8990,350,160,170,1.43,1460,19.37
2020-02-07,HT0731-06,15880,240,640,630,-0.47,-1040,-6.16
2020-02-07,HT0731-07,13120,110,660,660,1.12,1610,13.98
2020-02-07,HT0731-08,7870,270,110,110,0.63,640,8.81
2020-02-07,HT0731-09,6930,140,400,370,-1.02,-1080,-13.46
2020-02-07,HT0731-10,7490,180,350,350,-1.56,-1990,-21.04
2020-02-07,HT0732-02,16200,560,700,680,-0.25,-590,-3.54
2020-02-07,HT0732-03,10020,390,430,410,-0.98,-1570,-13.57
2020-02-07,HT0732-04,7950,330,100,100,0.13,130,1.71
2020-02-07,HT0732-06,6920,290,130,110,0.23,210,3.15
2020-02-07,HT0733-01,16260,280,480,480,0.33,750,4.86
2020-02-07,HT0733-02,15290,270,430,400,1.16,1980,14.86
2020-02-07,HT0742-01,12160,550,310,330,0.41,710,6.2
2020-02-07,HT0743-01,10050,370,510,470,-1.5,-2390,-19.24
2020-02-07,HT0751-01,8960,170,120,120,0.03,40,0.46
2020-02-07,HT0751-03,8820,460,60,60,0.01,20,0.18
2020-02-07,HT0752-03,20420,400,460,460,0.39,1060,5.5
2020-02-07,HT0811-01,6780,210,120,120,-0.62,-390,-5.46
2020-02-07,HT0811-02,12820,240,240,260,-0.72,-800,-5.88
2020-02-07,HT0811-03,23340,180,430,450,0.79,1410,6.41
2020-02-07,HT0811-05,12500,310,290,290,-0.2,-190,-1.47
2020-02-07,HT0811-06,15340,350,270,270,0.96,1140,8
2020-02-07,HT0811-07,8470,290,190,190,0.99,700,9.03
2020-02-07,HT0811-08,24520,950,540,540,0.24,500,2.06
2020-02-07,HT0811-09,26550,800,460,460,1.41,2700,11.34
2020-02-07,HT0812-04,8860,320,170,160,-1.2,-990,-10.03
2020-02-07,HT0814-01,12710,580,310,320,-1.27,-1430,-10.11
2020-02-07,HT0814-03,10130,210,160,170,-0.39,-330,-3.18
2020-02-07,HT0815-01,11770,410,200,200,-0.91,-970,-7.59
2020-02-07,HT0815-02,13060,290,230,260,0.21,240,1.87
2020-02-07,HT0821-01,13050,990,170,170,-1.32,-1670,-11.34
2020-02-07,HT0822-03,12130,710,110,90,-1.13,-1370,-10.14
2020-02-07,HT0823-01,11500,170,110,110,-0.89,-880,-7.1
2020-02-07,HT0831-01,9690,190,140,140,-0.86,-670,-6.43
2020-02-07,HT0832-02,11150,120,280,290,-0.92,-930,-7.72
2020-02-07,HT0832-03,8170,260,140,130,0.41,270,3.38
2020-02-07,HT0832-04,6870,170,160,160,-1.41,-910,-11.67
2020-02-07,HT0833-01,18630,200,280,290,-0.02,-30,-0.18
2020-02-07,HT0834-02,18210,490,390,390,-1.36,-2270,-11.08
2020-02-07,HT0834-04,11150,130,130,140,0.73,640,6.06
2020-02-07,HT0911-01,59420,3640,2680,2610,-0.46,-1540,-2.52
2020-02-07,HT0911-02,9950,500,370,370,-0.31,-180,-1.76
2020-02-07,HT0911-03,111740,5220,4980,5070,1.48,7940,7.65
2020-02-07,HT0911-04,30070,290,800,810,0.69,1030,3.55
2020-02-07,HT0911-05,14990,120,330,340,-1.4,-1070,-6.66
2020-02-07,HT0911-06,11160,160,340,340,-0.17,-100,-0.86
2020-02-07,HT0912-01,20860,320,710,690,0.5,520,2.54
2020-02-07,HT0912-02,22580,200,710,700,0.44,490,2.23
2020-02-07,HT0913-01,11120,200,440,430,-1.39,-870,-7.26
2020-02-07,HT0913-02,13030,140,400,390,-0.22,-150,-1.13
2020-02-07,HT0913-03,51440,800,1970,2020,-0.24,-690,-1.32
2020-02-07,HT0914-01,17310,660,650,670,-1.27,-1280,-6.88
2020-02-07,HT0914-02,13920,510,490,490,-0.24,-180,-1.31
2020-02-07,HT0921-01,11090,820,360,370,-1.33,-780,-6.56
2020-02-07,HT0921-02,43590,3320,1790,1760,0.32,740,1.72
2020-02-07,HT0921-03,25990,1040,1070,1080,-0.73,-990,-3.67
2020-02-07,HT0921-04,19940,950,620,610,1.69,1610,8.76
2020-02-07,HT0921-05,15230,740,480,460,-0.67,-580,-3.69
2020-02-07,HT0921-06,7250,350,210,200,-0.98,-390,-5.08
2020-02-07,HT0922-02,6350,260,150,160,-0.21,-70,-1.15
2020-02-07,HT0922-03,13280,690,380,370,-0.98,-750,-5.31
2020-02-07,HT0931-01,18200,110,250,270,1.63,1280,7.55
2020-02-07,HT0931-02,19080,630,260,290,0.57,550,2.97
2020-02-07,HT0932-03,16490,460,390,400,-0.87,-810,-4.69
2020-02-07,HT0933-01,15560,180,250,250,0.9,720,4.88
2020-02-07,HT0933-02,14520,210,220,240,-0.74,-570,-3.75
2020-02-07,HT0933-03,9320,320,120,120,0.13,60,0.64
2020-02-07,HT0934-01,28730,210,790,760,-1.41,-2320,-7.46
2020-02-07,HT0934-02,28060,270,610,600,0.92,1290,4.83
2020-02-07,HT0934-03,34860,350,850,840,1.63,2820,8.8
2020-02-07,HT0934-04,13960,440,280,270,0.52,340,2.49
2020-02-07,HT0934-05,25300,830,510,510,0,0,-0.01
2020-02-07,HT0934-06,19590,610,430,420,0.43,420,2.2
2020-02-07,HT0934-07,18860,400,280,320,0.46,420,2.26
2020-02-07,HT1011-01,60860,1200,5020,4990,-0.54,-4580,-7.01
2020-02-07,HT1011-02,8100,160,170,140,1.47,1180,17.13
2020-02-07,HT1011-03,11740,250,620,640,0.53,750,6.81
2020-02-07,HT1011-04,11020,500,430,450,-0.34,-430,-3.79
2020-02-07,HT1012-01,7730,440,120,120,-1.44,-1540,-16.66
2020-02-07,HT1012-02,5530,270,60,60,-0.77,-530,-8.68
2020-02-07,HT1012-03,10050,350,290,290,0.68,710,7.64
2020-02-07,HT1013-01,7080,340,310,320,0.31,260,3.77
2020-02-07,HT1013-02,11540,440,480,470,-0.25,-370,-3.13
2020-02-07,HT1021-01,6890,240,240,240,-1.24,-1180,-14.6
2020-02-07,HT1021-02,19210,460,840,830,0.25,590,3.16
2020-02-07,HT1021-03,9140,250,210,180,-0.93,-1110,-10.83
2020-02-07,HT1022-01,9190,160,90,90,1.07,1050,12.88
2020-02-07,HT1022-02,11950,210,390,360,-0.98,-1490,-11.08
2020-02-07,HT1022-03,7040,180,90,90,-1.24,-1230,-14.82
2020-02-07,HT1023-01,8950,360,100,100,0.23,220,2.52
2020-02-07,HT1023-02,8880,160,110,110,-0.82,-1060,-10.62
2020-02-07,HT1023-03,20140,370,740,700,0.87,1900,10.43
2020-02-07,HT1024-03,6890,330,80,80,0.33,280,4.24
2020-02-07,HT1025-01,20840,880,580,580,0.49,1050,5.29
2020-02-07,HT1025-02,9070,240,370,380,-0.49,-540,-5.66
2020-02-07,HT1025-03,6850,230,230,230,-0.8,-680,-8.99
2020-02-07,HT1031-02,7770,210,200,200,-1.02,-1100,-12.39
2020-02-07,HT1031-03,9860,300,300,300,-0.11,-120,-1.2
2020-02-07,HT1031-05,8740,150,90,130,-0.79,-890,-9.28
