date,pcod_from,pcod_to,relocations,relocations_diffwithref,abnormality,relocations_pctchangewithref
2020-07-01,HT0122-11,HT0123-07,250,60,0.82,13.82
2020-07-01,HT0122-11,HT0131-01,100,10,0.54,19.29
2020-07-01,HT0122-11,HT0131-02,400,-170,-1.16,-33.55
2020-07-01,HT0122-11,HT0131-03,250,-10,-0.2,-3.61
2020-07-01,HT0122-11,HT0141-03,380,120,0.33,19.53
2020-07-01,HT0122-11,HT0142-01,410,440,2.37,96.8
2020-07-01,HT0122-11,HT0151-02,1260,-10,0,-2.6
2020-07-01,HT0122-11,HT0211-01,150,-60,-0.54,-18.78
2020-07-01,HT0122-11,HT0211-06,80,-90,-0.59,-35.52
2020-07-01,HT0122-11,HT0214-03,100,80,1.83,78.81
2020-07-01,HT0122-11,HT0221-02,70,170,5.07,97.06
2020-07-01,HT0122-11,HT0221-05,100,10,0.03,2.28
2020-07-01,HT0122-11,HT0221-07,60,10,0.72,16.64
2020-07-01,HT0122-11,HT0221-08,140,310,6.44,103.96
2020-07-01,HT0122-11,HT0221-09,80,-80,-0.65,-27.83
2020-07-01,HT0122-11,HT0222-01,90,-70,-0.06,-22.35
2020-07-01,HT0122-11,HT0222-02,70,0,0.04,2.4
2020-07-01,HT0122-11,HT0222-04,70,60,1.56,76.97
2020-07-01,HT0122-11,HT0222-06,130,70,0.73,44.46
2020-07-01,HT0122-11,HT0311-02,330,80,0.74,18.33
2020-07-01,HT0122-11,HT0311-03,140,-60,-0.43,-19.94
2020-07-01,HT0122-11,HT0321-02,110,100,3.93,124.58
2020-07-01,HT0122-11,HT0341-04,60,-30,-0.66,-27.14
2020-07-01,HT0122-11,HT0351-01,60,50,5.19,88.71
2020-07-01,HT0122-11,HT0351-03,80,60,3.68,114.35
2020-07-01,HT0122-11,HT0351-07,60,30,1.4,39.25
2020-07-01,HT0122-11,HT0361-04,60,20,0.9,28.54
2020-07-01,HT0122-11,HT0361-05,160,-50,-0.3,-16.36
2020-07-01,HT0122-11,HT0371-07,170,120,2.92,105.84
2020-07-01,HT0122-11,HT0372-01,80,40,2.27,46.03
2020-07-01,HT0122-11,HT0511-01,440,90,0.48,7.5
2020-07-01,HT0122-11,HT0511-02,140,-180,-0.9,-33.3
2020-07-01,HT0122-11,HT0521-03,130,110,1.89,41.91
2020-07-01,HT0122-11,HT0521-06,90,100,3.13,92.45
2020-07-01,HT0122-11,HT0523-02,160,-40,-0.4,-9.31
2020-07-01,HT0122-11,HT0531-02,350,420,3.58,106.34
2020-07-01,HT0122-11,HT0531-04,60,90,4.03,90.6
2020-07-01,HT0122-11,HT0531-05,210,220,1.73,64.45
2020-07-01,HT0122-11,HT0531-06,260,10,0.22,1.9
2020-07-01,HT0122-11,HT0532-05,60,20,0.92,14.5
2020-07-01,HT0122-11,HT0541-01,110,180,4.8,133.37
2020-07-01,HT0122-11,HT0541-03,150,80,0.86,27.53
2020-07-01,HT0122-11,HT0542-01,150,210,3.22,116.84
2020-07-01,HT0122-11,HT0542-03,120,30,0.29,10.57
2020-07-01,HT0122-11,HT0544-01,110,50,0.5,23.8
2020-07-01,HT0122-11,HT0551-01,60,60,1.95,49.31
2020-07-01,HT0122-11,HT0551-03,70,110,2.34,111.15
2020-07-01,HT0122-11,HT0611-01,120,190,3.13,112.19
2020-07-01,HT0122-11,HT0621-04,80,10,0.02,6.08
2020-07-01,HT0122-11,HT0711-01,120,-10,-0.28,-7.28
2020-07-01,HT0122-11,HT0711-04,100,40,0.84,35.69
2020-07-01,HT0122-11,HT0712-01,70,30,2,46.86
2020-07-01,HT0122-11,HT0712-03,70,50,2.47,122.71
2020-07-01,HT0122-11,HT0731-02,60,30,2.07,43.25
2020-07-01,HT0122-11,HT0731-06,70,30,0.7,34.26
2020-07-01,HT0122-11,HT0731-07,80,70,1.54,46.79
2020-07-01,HT0122-11,HT0731-10,80,90,4.98,127.43
2020-07-01,HT0122-11,HT0911-01,80,60,1.03,22.22
2020-07-01,HT0122-11,HT0911-03,140,100,0.67,22.91
2020-07-01,HT0122-11,HT0913-03,60,-10,-0.11,-4.52
2020-07-01,HT0122-11,HT0934-03,70,150,4.18,117.21
2020-07-01,HT0122-11,HT1011-01,250,-20,0.09,-4.02
2020-07-01,HT0122-11,HT1011-04,60,40,1.74,42.99
2020-07-01,HT0122-11,HT1014-01,60,10,1.44,65.61
2020-07-01,HT0122-11,HT1025-01,60,50,1.95,72.34
2020-07-01,HT0122-12,HT0111-01,120,-40,-1.08,-23.4
2020-07-01,HT0122-12,HT0111-03,70,-10,-0.13,-12.86
2020-07-01,HT0122-12,HT0112-01,80,-40,-1.06,-34.17
2020-07-01,HT0122-12,HT0113-10,80,10,0.62,7.24
2020-07-01,HT0122-12,HT0114-05,90,20,0.39,28.92
2020-07-01,HT0122-12,HT0117-01,60,-10,-0.32,-7.47
2020-07-01,HT0122-12,HT0118-03,70,40,3.98,113.85
2020-07-01,HT0122-12,HT0122-11,210,-20,-0.08,-4.32
2020-07-01,HT0122-12,HT0151-02,90,0,-0.03,-1.27
2020-07-01,HT0123-01,HT0111-01,500,-160,-1.14,-22.59
2020-07-01,HT0123-01,HT0111-02,120,40,0.66,30.22
2020-07-01,HT0123-01,HT0111-03,310,-60,-0.16,-13.38
2020-07-01,HT0123-01,HT0112-01,310,-150,-0.86,-30.36
2020-07-01,HT0123-01,HT0113-09,100,10,0.31,10.08
2020-07-01,HT0123-01,HT0113-10,360,0,0.48,-0.17
2020-07-01,HT0123-01,HT0113-11,160,-90,-0.72,-36.68
2020-07-01,HT0123-01,HT0114-01,60,10,0.28,32.26
2020-07-01,HT0123-01,HT0114-03,110,-50,-0.97,-28.23
2020-07-01,HT0123-01,HT0114-05,370,90,0.39,28.98
2020-07-01,HT0123-01,HT0117-01,260,-10,-0.44,-4.82
2020-07-01,HT0123-01,HT0118-03,290,160,4.23,111.24
2020-07-01,HT0123-01,HT0118-04,120,30,1.51,57.44
2020-07-01,HT0123-01,HT0121-01,210,-30,0.28,-5.8
2020-07-01,HT0123-01,HT0122-11,450,-50,-0.02,-4.73
2020-07-01,HT0123-01,HT0122-12,90,80,1.73,65.97
2020-07-01,HT0123-01,HT0123-07,140,40,0.82,14.98
2020-07-01,HT0123-01,HT0131-02,140,-60,-1.42,-32.86
2020-07-01,HT0123-01,HT0131-03,90,-10,-0.46,-5.25
2020-07-01,HT0123-01,HT0141-03,150,50,0.18,21.29
2020-07-01,HT0123-01,HT0142-01,150,160,2.5,99.17
2020-07-01,HT0123-01,HT0151-02,320,0,0.06,-1.25
2020-07-01,HT0123-01,HT0211-01,60,-20,-0.5,-19.19
2020-07-01,HT0123-01,HT0311-02,110,30,0.73,18.26
2020-07-01,HT0123-01,HT0361-05,60,-20,-0.31,-15.57
2020-07-01,HT0123-01,HT0371-07,60,40,2.97,108.15
2020-07-01,HT0123-01,HT0511-01,150,30,0.46,7.92
2020-07-01,HT0123-01,HT0531-02,130,150,3.64,98.96
2020-07-01,HT0123-01,HT0531-05,70,80,1.46,60.18
2020-07-01,HT0123-01,HT0531-06,100,0,0.11,1
2020-07-01,HT0123-01,HT1011-01,60,-10,0.05,-7.7
2020-07-01,HT0123-02,HT0111-01,120,-30,-0.85,-19.77
2020-07-01,HT0123-02,HT0111-03,70,-10,-0.26,-8.89
2020-07-01,HT0123-02,HT0112-01,70,-30,-0.7,-28.56
2020-07-01,HT0123-02,HT0113-10,80,0,0.48,-0.74
2020-07-01,HT0123-02,HT0114-05,80,20,0.55,35.71
2020-07-01,HT0123-02,HT0117-01,60,0,-0.41,-3.39
2020-07-01,HT0123-02,HT0118-03,70,40,3.64,116.61
2020-07-01,HT0123-02,HT0122-11,130,-10,-0.11,-3.8
2020-07-01,HT0123-02,HT0151-02,70,0,0.1,4.64
2020-07-01,HT0123-04,HT0111-01,60,-20,-0.9,-20.75
2020-07-01,HT0123-07,HT0111-01,370,-130,-1.02,-23.58
2020-07-01,HT0123-07,HT0111-02,90,20,0.74,22.78
2020-07-01,HT0123-07,HT0111-03,230,-50,-0.29,-16.15
2020-07-01,HT0123-07,HT0112-01,230,-130,-0.92,-32.5
2020-07-01,HT0123-07,HT0113-09,80,10,0.31,10.84
2020-07-01,HT0123-07,HT0113-10,270,-10,0.57,-2.43
2020-07-01,HT0123-07,HT0113-11,120,-80,-0.67,-38.59
2020-07-01,HT0123-07,HT0114-03,80,-40,-0.86,-31.75
2020-07-01,HT0123-07,HT0114-05,270,60,0.36,26.54
2020-07-01,HT0123-07,HT0117-01,190,-20,-0.49,-9.04
2020-07-01,HT0123-07,HT0118-03,210,120,3.58,104.81
2020-07-01,HT0123-07,HT0118-04,80,20,1.6,52.63
2020-07-01,HT0123-07,HT0121-01,210,-30,0,-7.03
2020-07-01,HT0123-07,HT0122-11,210,-50,-0.25,-9.35
2020-07-01,HT0123-07,HT0123-01,70,-110,-0.63,-39.97
2020-07-01,HT0123-07,HT0131-02,100,-50,-1.28,-36.46
2020-07-01,HT0123-07,HT0131-03,60,0,-0.27,-4.31
2020-07-01,HT0123-07,HT0141-03,110,30,0.19,17.39
2020-07-01,HT0123-07,HT0142-01,110,120,2.23,92.92
2020-07-01,HT0123-07,HT0151-02,180,0,0,-3.94
2020-07-01,HT0123-07,HT0311-02,80,10,0.61,11.96
2020-07-01,HT0123-07,HT0511-01,110,10,0.36,3.29
2020-07-01,HT0123-07,HT0531-02,90,100,3.66,104.75
2020-07-01,HT0123-07,HT0531-06,70,0,0.09,-2.28
2020-07-01,HT0131-01,HT0111-01,790,-310,-1.62,-25.94
2020-07-01,HT0131-01,HT0111-02,160,40,0.6,22.82
2020-07-01,HT0131-01,HT0111-03,310,-70,-0.3,-15.69
2020-07-01,HT0131-01,HT0112-01,670,-400,-1.07,-34.7
2020-07-01,HT0131-01,HT0113-09,90,10,0.16,7.49
2020-07-01,HT0131-01,HT0113-10,250,0,0.58,-0.66
2020-07-01,HT0131-01,HT0113-11,90,-60,-0.78,-40.51
2020-07-01,HT0131-01,HT0114-01,80,10,0.3,25.24
2020-07-01,HT0131-01,HT0114-03,140,-70,-1.07,-31.9
2020-07-01,HT0131-01,HT0114-05,430,80,0.2,21.32
2020-07-01,HT0131-01,HT0117-01,470,-60,-0.49,-10.44
2020-07-01,HT0131-01,HT0117-02,160,-10,0.05,-6.47
2020-07-01,HT0131-01,HT0118-03,570,310,3.97,105.2
2020-07-01,HT0131-01,HT0118-04,140,40,1.48,49.87
2020-07-01,HT0131-01,HT0131-02,170,-70,-1.94,-32.45
2020-07-01,HT0131-01,HT0131-03,80,0,-0.38,-3.98
2020-07-01,HT0131-01,HT0142-01,100,100,2.39,85.91
2020-07-01,HT0131-02,HT0111-01,3160,-870,-0.76,-19.54
2020-07-01,HT0131-02,HT0111-02,700,210,0.69,30.46
2020-07-01,HT0131-02,HT0111-03,1500,-210,-0.28,-10.49
2020-07-01,HT0131-02,HT0112-01,2750,-1430,-0.83,-31.6
2020-07-01,HT0131-02,HT0113-09,440,60,0.39,13.97
2020-07-01,HT0131-02,HT0113-10,1350,10,0.47,0.54
2020-07-01,HT0131-02,HT0113-11,500,-310,-0.49,-38.31
2020-07-01,HT0131-02,HT0114-01,430,90,0.54,31.45
2020-07-01,HT0131-02,HT0114-03,670,-330,-0.64,-30.29
2020-07-01,HT0131-02,HT0114-04,110,-80,-0.54,-27.61
2020-07-01,HT0131-02,HT0114-05,5280,1190,0.31,27.28
2020-07-01,HT0131-02,HT0115-01,100,-90,-0.36,-27.44
2020-07-01,HT0131-02,HT0117-01,1620,-50,-0.32,-2.66
2020-07-01,HT0131-02,HT0117-02,380,-40,0,-9.58
2020-07-01,HT0131-02,HT0118-03,3410,1980,4.53,117.48
2020-07-01,HT0131-02,HT0118-04,2260,690,1.68,59.5
2020-07-01,HT0131-02,HT0121-01,210,-30,0.03,-6.11
2020-07-01,HT0131-02,HT0121-02,60,-50,-0.85,-25.89
2020-07-01,HT0131-02,HT0122-11,230,-10,-0.05,-2.75
2020-07-01,HT0131-02,HT0123-07,70,10,0.77,10.95
2020-07-01,HT0131-02,HT0131-01,300,40,0.44,17.88
2020-07-01,HT0131-02,HT0131-03,1220,0,-0.29,0.05
2020-07-01,HT0131-02,HT0131-04,60,20,2.28,42.03
2020-07-01,HT0131-02,HT0131-05,150,110,0.84,36.45
2020-07-01,HT0131-02,HT0131-09,70,-10,-0.35,-14.17
2020-07-01,HT0131-02,HT0132-01,60,-60,-0.82,-33.38
2020-07-01,HT0131-02,HT0132-04,160,-140,-1.78,-29.78
2020-07-01,HT0131-02,HT0133-03,70,20,0.83,15.01
2020-07-01,HT0131-02,HT0141-03,280,70,0.35,15.14
2020-07-01,HT0131-02,HT0142-01,530,580,2.57,101.46
2020-07-01,HT0131-02,HT0151-02,250,0,0.02,0.7
2020-07-01,HT0131-02,HT0211-01,120,-50,-0.3,-18.53
2020-07-01,HT0131-02,HT0211-06,60,-60,-0.4,-36.12
2020-07-01,HT0131-02,HT0212-04,110,120,2.37,56.03
2020-07-01,HT0131-02,HT0212-05,90,130,2.01,91.28
2020-07-01,HT0131-02,HT0231-01,60,60,1.49,51.48
2020-07-01,HT0131-02,HT0311-02,370,100,0.73,19.79
2020-07-01,HT0131-02,HT0311-03,150,-60,-0.52,-19.98
2020-07-01,HT0131-02,HT0321-02,120,110,3.33,129.34
2020-07-01,HT0131-02,HT0331-06,60,-10,-0.3,-14.74
2020-07-01,HT0131-02,HT0341-04,90,-40,-0.64,-23.09
2020-07-01,HT0131-02,HT0344-01,60,-30,-0.13,-24.22
2020-07-01,HT0131-02,HT0361-04,60,20,0.75,22.84
2020-07-01,HT0131-02,HT0361-05,140,-40,-0.28,-17.52
2020-07-01,HT0131-02,HT0371-07,130,100,3.08,106.55
2020-07-01,HT0131-02,HT0421-01,60,-20,-0.3,-13.79
2020-07-01,HT0131-02,HT0431-03,60,70,1.28,52.83
2020-07-01,HT0131-02,HT0511-01,240,80,0.66,13.3
2020-07-01,HT0131-02,HT0511-02,70,-90,-0.95,-33.78
2020-07-01,HT0131-02,HT0521-03,70,60,2.23,43
2020-07-01,HT0131-02,HT0523-02,60,-20,-0.31,-9.82
2020-07-01,HT0131-02,HT0531-02,130,160,3.89,108.34
2020-07-01,HT0131-02,HT0531-05,90,100,1.81,64.94
2020-07-01,HT0131-02,HT0531-06,120,-10,0.15,-2
2020-07-01,HT0131-02,HT0533-01,60,10,0.58,6.65
2020-07-01,HT0131-02,HT0541-01,70,110,3.6,129.88
2020-07-01,HT0131-02,HT0541-03,110,50,1,21.13
2020-07-01,HT0131-02,HT0542-01,110,140,3.13,111.78
2020-07-01,HT0131-02,HT0542-03,120,40,0.28,12.97
2020-07-01,HT0131-02,HT0542-04,80,40,1.95,25.49
2020-07-01,HT0131-02,HT0542-06,70,110,2.7,70.49
2020-07-01,HT0131-02,HT0551-01,60,60,1.92,50.86
2020-07-01,HT0131-02,HT0551-03,80,130,2.66,107.62
2020-07-01,HT0131-02,HT0551-08,70,60,1.57,59.47
2020-07-01,HT0131-02,HT0552-01,60,60,4.15,95.18
2020-07-01,HT0131-02,HT0611-01,200,330,4.07,116.02
2020-07-01,HT0131-02,HT0613-01,60,80,2.2,85.14
2020-07-01,HT0131-02,HT0621-04,170,30,0.02,5.3
2020-07-01,HT0131-02,HT0622-01,80,90,2.26,65.26
2020-07-01,HT0131-02,HT0623-03,70,100,2.61,82.83
2020-07-01,HT0131-02,HT0911-03,70,50,0.63,24.1
2020-07-01,HT0131-02,HT1011-01,60,-10,0.03,-4.22
2020-07-01,HT0131-03,HT0111-01,1620,-510,-1.03,-21.75
2020-07-01,HT0131-03,HT0111-02,370,110,1.12,28.65
2020-07-01,HT0131-03,HT0111-03,800,-110,-0.01,-10.83
2020-07-01,HT0131-03,HT0112-01,1320,-670,-0.79,-31.22
2020-07-01,HT0131-03,HT0113-09,240,40,0.55,16.94
2020-07-01,HT0131-03,HT0113-10,740,40,0.58,5.26
2020-07-01,HT0131-03,HT0113-11,270,-170,-0.67,-37.46
2020-07-01,HT0131-03,HT0114-01,230,50,0.64,31.89
2020-07-01,HT0131-03,HT0114-03,360,-170,-0.83,-30.51
2020-07-01,HT0131-03,HT0114-04,70,-40,-0.5,-26.43
2020-07-01,HT0131-03,HT0114-05,2920,690,0.24,29.05
2020-07-01,HT0131-03,HT0115-01,60,-40,-0.13,-22.55
2020-07-01,HT0131-03,HT0117-01,810,-20,-0.24,-2.7
2020-07-01,HT0131-03,HT0117-02,180,-10,0.1,-2.71
2020-07-01,HT0131-03,HT0118-03,1450,860,5.5,125.53
2020-07-01,HT0131-03,HT0118-04,950,290,1.83,59.93
2020-07-01,HT0131-03,HT0121-01,120,10,0.21,4.03
2020-07-01,HT0131-03,HT0122-11,130,-20,-0.07,-5.13
2020-07-01,HT0131-03,HT0131-01,140,20,0.58,16.84
2020-07-01,HT0131-03,HT0131-02,1150,-460,-1.79,-31.63
2020-07-01,HT0131-03,HT0131-04,60,20,2.51,46.49
2020-07-01,HT0131-03,HT0131-05,140,120,1.34,42.43
2020-07-01,HT0131-03,HT0132-04,90,-70,-1.79,-29.01
2020-07-01,HT0131-03,HT0141-03,160,60,0.55,22.13
2020-07-01,HT0131-03,HT0142-01,280,310,2.5,98.53
2020-07-01,HT0131-03,HT0151-02,140,0,0,-4.57
2020-07-01,HT0131-03,HT0211-01,70,-20,-0.4,-14.62
2020-07-01,HT0131-03,HT0212-04,70,80,2.14,61.94
2020-07-01,HT0131-03,HT0212-05,60,80,1.87,90.41
2020-07-01,HT0131-03,HT0311-02,220,60,0.82,21.05
2020-07-01,HT0131-03,HT0311-03,90,-20,-0.34,-13.52
2020-07-01,HT0131-03,HT0321-02,70,60,4.25,134.21
2020-07-01,HT0131-03,HT0361-05,80,-20,-0.21,-15.36
2020-07-01,HT0131-03,HT0371-07,80,60,3,106.92
2020-07-01,HT0131-03,HT0511-01,140,40,0.62,11.43
2020-07-01,HT0131-03,HT0531-02,80,90,3.98,109.9
2020-07-01,HT0131-03,HT0531-06,70,10,0.28,3.31
2020-07-01,HT0131-03,HT0541-03,60,40,0.8,26.41
2020-07-01,HT0131-03,HT0542-01,60,80,3.75,121.11
2020-07-01,HT0131-03,HT0542-03,70,20,0.44,14.97
2020-07-01,HT0131-03,HT0611-01,120,200,3.94,119.96
2020-07-01,HT0131-03,HT0621-04,110,50,0.34,16.65
2020-07-01,HT0131-04,HT0111-01,70,-30,-0.85,-23.45
2020-07-01,HT0131-04,HT0112-01,60,-30,-0.71,-32.66
2020-07-01,HT0131-04,HT0114-05,100,20,0.36,31.25
2020-07-01,HT0131-04,HT0118-03,60,30,4.97,116.98
2020-07-01,HT0131-05,HT0111-01,380,-140,-1.11,-24.77
2020-07-01,HT0131-05,HT0111-02,80,20,0.66,26.98
2020-07-01,HT0131-05,HT0111-03,190,-40,-0.04,-15.29
2020-07-01,HT0131-05,HT0112-01,290,-170,-0.91,-34.05
2020-07-01,HT0131-05,HT0113-09,60,10,0.08,10.56
2020-07-01,HT0131-05,HT0113-10,180,0,0.43,-0.77
2020-07-01,HT0131-05,HT0113-11,70,-50,-0.65,-39.81
2020-07-01,HT0131-05,HT0114-03,80,-40,-1,-29.58
2020-07-01,HT0131-05,HT0114-05,530,130,0.34,29.84
2020-07-01,HT0131-05,HT0117-01,190,-20,-0.42,-8.7
2020-07-01,HT0131-05,HT0118-03,310,180,4.76,110.79
2020-07-01,HT0131-05,HT0118-04,170,50,1.45,53.92
2020-07-01,HT0131-05,HT0131-02,240,-100,-1.86,-32.38
2020-07-01,HT0131-05,HT0131-03,230,-10,-0.31,-3.41
2020-07-01,HT0131-05,HT0142-01,70,70,2.45,89.31
2020-07-01,HT0131-05,HT0311-02,60,10,0.76,16.57
2020-07-01,HT0131-08,HT0111-01,70,-20,-0.84,-23.36
2020-07-01,HT0131-08,HT0114-05,80,20,0.24,24.42
2020-07-01,HT0131-09,HT0111-01,90,-40,-1.31,-27.25
2020-07-01,HT0131-09,HT0112-01,70,-50,-0.97,-35.97
2020-07-01,HT0131-09,HT0114-05,100,20,0.14,19.87
2020-07-01,HT0131-09,HT0118-03,90,50,3.51,100.84
2020-07-01,HT0131-09,HT0131-02,60,-30,-1.68,-34.69
2020-07-01,HT0131-10,HT0111-01,130,-50,-0.95,-25.79
2020-07-01,HT0131-10,HT0111-03,60,-10,-0.14,-15.35
2020-07-01,HT0131-10,HT0112-01,90,-60,-0.81,-35.03
2020-07-01,HT0131-10,HT0113-10,60,0,0.54,5.02
2020-07-01,HT0131-10,HT0114-05,90,20,0.24,25.62
2020-07-01,HT0131-10,HT0117-01,80,-10,-0.47,-7.64
2020-07-01,HT0131-10,HT0118-03,90,50,3.63,105.7
2020-07-01,HT0132-01,HT0111-01,290,-100,-1.16,-23.88
2020-07-01,HT0132-01,HT0111-02,70,20,0.63,26.18
2020-07-01,HT0132-01,HT0111-03,160,-30,-0.3,-13.83
2020-07-01,HT0132-01,HT0112-01,210,-130,-0.93,-34.42
2020-07-01,HT0132-01,HT0113-10,160,0,0.41,-0.8
2020-07-01,HT0132-01,HT0113-11,60,-40,-0.52,-40.55
2020-07-01,HT0132-01,HT0114-03,60,-30,-0.75,-30.45
2020-07-01,HT0132-01,HT0114-05,320,70,0.27,24.9
2020-07-01,HT0132-01,HT0117-01,150,-20,-0.41,-10.44
2020-07-01,HT0132-01,HT0118-03,210,120,3.76,108.6
2020-07-01,HT0132-01,HT0118-04,100,30,1.64,54.5
2020-07-01,HT0132-01,HT0131-02,130,-60,-1.36,-34.59
2020-07-01,HT0132-01,HT0131-03,100,0,-0.56,-0.41
2020-07-01,HT0132-01,HT0142-01,60,60,1.98,89.85
2020-07-01,HT0132-01,HT0311-02,60,20,0.63,17.93
2020-07-01,HT0132-01,HT0621-04,80,10,0.05,4.55
2020-07-01,HT0132-04,HT0111-01,500,-200,-1.12,-26.14
2020-07-01,HT0132-04,HT0111-02,110,30,0.61,24.36
2020-07-01,HT0132-04,HT0111-03,250,-50,-0.15,-14.04
2020-07-01,HT0132-04,HT0112-01,390,-210,-0.97,-32.34
2020-07-01,HT0132-04,HT0113-09,70,10,0.39,12.23
2020-07-01,HT0132-04,HT0113-10,240,10,0.54,5.12
2020-07-01,HT0132-04,HT0113-11,90,-70,-0.64,-42.59
2020-07-01,HT0132-04,HT0114-01,60,10,0.53,32.72
2020-07-01,HT0132-04,HT0114-03,110,-60,-0.9,-32.54
2020-07-01,HT0132-04,HT0114-05,630,130,0.22,25
2020-07-01,HT0132-04,HT0117-01,260,-20,-0.42,-6.74
2020-07-01,HT0132-04,HT0117-02,60,-10,0.09,-8.12
2020-07-01,HT0132-04,HT0118-03,430,240,4.53,111.52
2020-07-01,HT0132-04,HT0118-04,220,60,1.56,51.91
2020-07-01,HT0132-04,HT0131-02,350,-160,-1.79,-34.71
2020-07-01,HT0132-04,HT0131-03,200,0,-0.29,0.06
2020-07-01,HT0132-04,HT0142-01,100,100,2.15,87.38
2020-07-01,HT0132-04,HT0311-02,80,20,0.78,19.79
2020-07-01,HT0133-01,HT0114-05,60,20,0.45,34.39
2020-07-01,HT0133-03,HT0111-01,250,-80,-1.01,-21.96
2020-07-01,HT0133-03,HT0111-02,60,20,0.87,28.66
2020-07-01,HT0133-03,HT0111-03,140,-20,0,-11.94
2020-07-01,HT0133-03,HT0112-01,180,-100,-0.8,-32.45
2020-07-01,HT0133-03,HT0113-10,140,10,0.49,6.47
2020-07-01,HT0133-03,HT0113-11,60,-40,-0.62,-38.74
2020-07-01,HT0133-03,HT0114-03,60,-20,-0.82,-28.4
2020-07-01,HT0133-03,HT0114-05,240,60,0.33,32.55
2020-07-01,HT0133-03,HT0117-01,130,0,-0.29,-2.34
2020-07-01,HT0133-03,HT0118-03,170,100,5.09,122.14
2020-07-01,HT0133-03,HT0118-04,80,20,1.94,63.77
2020-07-01,HT0133-03,HT0131-02,100,-40,-1.72,-30.27
2020-07-01,HT0133-03,HT0131-03,70,0,-0.2,1.78
2020-07-01,HT0133-03,HT0142-01,60,60,2.51,92.27
2020-07-01,HT0133-03,HT0311-02,60,20,0.98,23.93
2020-07-01,HT0133-05,HT0111-01,200,-50,-0.83,-18.59
2020-07-01,HT0133-05,HT0111-03,110,-10,-0.1,-7.34
2020-07-01,HT0133-05,HT0112-01,140,-70,-0.75,-28.95
2020-07-01,HT0133-05,HT0113-10,110,10,0.62,4.73
2020-07-01,HT0133-05,HT0114-05,210,60,0.55,36.35
2020-07-01,HT0133-05,HT0117-01,100,-10,-0.35,-5.09
2020-07-01,HT0133-05,HT0118-03,140,80,3.39,113.42
2020-07-01,HT0133-05,HT0118-04,70,20,1.79,58.68
2020-07-01,HT0133-05,HT0131-02,80,-30,-1.08,-30.86
2020-07-01,HT0133-05,HT0131-03,60,0,-0.15,6.39
2020-07-01,HT0134-01,HT0111-01,210,-70,-1.5,-23.02
2020-07-01,HT0134-01,HT0111-03,120,-20,-0.35,-12.69
2020-07-01,HT0134-01,HT0112-01,150,-80,-1,-32.07
2020-07-01,HT0134-01,HT0113-10,120,0,0.46,-1.53
2020-07-01,HT0134-01,HT0114-05,210,40,0.34,25.67
2020-07-01,HT0134-01,HT0117-01,110,-10,-0.57,-9.84
2020-07-01,HT0134-01,HT0118-03,150,80,3.34,102.48
2020-07-01,HT0134-01,HT0118-04,70,20,1.41,49.27
2020-07-01,HT0134-01,HT0131-02,80,-40,-1.5,-32.98
2020-07-01,HT0134-01,HT0131-03,60,0,-0.34,-0.26
2020-07-01,HT0134-02,HT0111-01,110,-30,-1.06,-18.65
2020-07-01,HT0134-02,HT0111-03,60,-10,-0.02,-7.45
2020-07-01,HT0134-02,HT0112-01,70,-30,-0.64,-29.48
2020-07-01,HT0134-02,HT0113-10,60,0,0.64,3.66
2020-07-01,HT0134-02,HT0114-05,100,30,0.51,36.55
2020-07-01,HT0134-02,HT0118-03,70,40,4.49,126.34
2020-07-01,HT0134-03,HT0111-01,100,-30,-1.09,-21.77
2020-07-01,HT0134-03,HT0111-03,60,-10,-0.09,-10.43
2020-07-01,HT0134-03,HT0112-01,70,-40,-0.9,-31.19
2020-07-01,HT0134-03,HT0113-10,60,0,0.7,5.52
2020-07-01,HT0134-03,HT0114-05,90,20,0.39,27.1
2020-07-01,HT0134-03,HT0118-03,70,40,2.99,107.33
2020-07-01,HT0134-04,HT0111-01,140,-40,-1.18,-21.77
2020-07-01,HT0134-04,HT0111-03,80,-20,-0.13,-15.48
2020-07-01,HT0134-04,HT0112-01,100,-60,-0.88,-33.72
2020-07-01,HT0134-04,HT0113-10,80,0,0.51,0.58
2020-07-01,HT0134-04,HT0114-05,130,30,0.42,30.64
2020-07-01,HT0134-04,HT0117-01,70,-10,-0.39,-10.67
2020-07-01,HT0134-04,HT0118-03,100,50,3.67,110.38
2020-07-01,HT0134-05,HT0111-01,70,-30,-0.84,-23.52
2020-07-01,HT0134-05,HT0114-05,70,10,0.24,21.67
2020-07-01,HT0135-01,HT0111-01,280,-110,-1.13,-25.37
2020-07-01,HT0135-01,HT0111-02,70,10,0.57,20.61
2020-07-01,HT0135-01,HT0111-03,160,-30,-0.27,-14.94
2020-07-01,HT0135-01,HT0112-01,190,-100,-1.09,-32.49
2020-07-01,HT0135-01,HT0113-10,160,0,0.39,-0.26
2020-07-01,HT0135-01,HT0113-11,60,-40,-0.76,-40.18
2020-07-01,HT0135-01,HT0114-03,60,-30,-0.96,-33.15
2020-07-01,HT0135-01,HT0114-05,250,40,0.15,19.93
2020-07-01,HT0135-01,HT0117-01,140,-10,-0.55,-6.39
2020-07-01,HT0135-01,HT0118-03,180,100,4.04,102.42
2020-07-01,HT0135-01,HT0118-04,80,20,1.42,48.78
2020-07-01,HT0135-01,HT0131-02,100,-50,-1.57,-35.35
